year,quarter,district,open_rate,close_rate
2015,2,1001281,85,62
2015,2,1001280,105,49
2015,2,1001279,105,47
2015,2,1001278,129,48
2015,2,1001277,150,61
2015,2,1001276,113,46
2015,2,1001275,125,51
2015,2,1001274,138,57
2015,2,1001273,127,55
2015,2,1001272,193,40
2015,2,1001271,111,40
2015,2,1001270,120,56
2015,2,1001269,57,61
2015,2,1001268,144,65
2015,2,1001267,134,61
2015,2,1001266,132,57
2015,2,1001265,182,76
2015,2,1001264,100,54
2015,2,1001263,75,42
2015,2,1001262,88,41
2015,2,1001261,95,41
2015,2,1001260,92,45
2015,2,1001259,108,47
2015,2,1001258,68,47
2015,2,1001257,84,47
2015,2,1001256,93,44
2015,2,1001255,72,37
2015,2,1001254,81,46
2015,2,1001253,107,63
2015,2,1001252,100,52
2015,2,1001251,82,46
2015,2,1001250,93,46
2015,2,1001249,114,56
2015,2,1001248,79,42
2015,2,1001247,63,48
2015,2,1001246,101,46
2015,2,1001245,94,45
2015,2,1001244,88,43
2015,2,1001243,87,45
2015,2,1001242,91,51
2015,2,1001241,93,46
2015,2,1001240,82,49
2015,2,1001239,47,33
2015,2,1001238,139,56
2015,2,1001237,107,49
2015,2,1001236,85,53
2015,2,1001235,113,50
2015,2,1001234,95,55
2015,2,1001233,117,49
2015,2,1001232,111,53
2015,2,1001231,113,41
2015,2,1001230,131,58
2015,2,1001229,133,58
2015,2,1001228,122,51
2015,2,1001227,110,57
2015,2,1001226,99,53
2015,2,1001225,105,33
2015,2,1001224,91,39
2015,2,1001223,116,51
2015,2,1001222,112,43
2015,2,1001221,81,43
2015,2,1001220,96,45
2015,2,1001219,117,58
2015,2,1001218,135,64
2015,2,1001217,130,66
2015,2,1001216,111,52
2015,2,1001215,124,67
2015,2,1001214,146,53
2015,2,1001213,102,52
2015,2,1001212,152,54
2015,2,1001211,102,43
2015,2,1001210,110,54
2015,2,1001209,116,57
2015,2,1001208,134,56
2015,2,1001207,136,48
2015,2,1001206,111,55
2015,2,1001205,123,56
2015,2,1001204,150,56
2015,2,1001203,132,50
2015,2,1001202,88,72
2015,2,1001201,108,51
2015,2,1001200,143,55
2015,2,1001199,135,54
2015,2,1001198,107,48
2015,2,1001197,101,45
2015,2,1001196,125,60
2015,2,1001195,99,48
2015,2,1001194,58,42
2015,2,1001193,101,42
2015,2,1001192,110,54
2015,2,1001191,110,52
2015,2,1001190,101,42
2015,2,1001189,101,47
2015,2,1001188,116,62
2015,2,1001187,84,51
2015,2,1001186,99,43
2015,2,1001185,94,49
2015,2,1001184,76,48
2015,2,1001183,76,46
2015,2,1001182,66,43
2015,2,1001181,94,47
2015,2,1001180,113,51
2015,2,1001179,76,42
2015,2,1001178,83,44
2015,2,1001177,96,52
2015,2,1001176,113,61
2015,2,1001175,94,46
2015,2,1001174,89,47
2015,2,1001173,104,45
2015,2,1001172,87,47
2015,2,1001171,134,55
2015,2,1001170,80,39
2015,2,1001169,119,56
2015,2,1001168,114,51
2015,2,1001167,72,45
2015,2,1001166,94,46
2015,2,1001165,70,49
2015,2,1001164,104,49
2015,2,1001163,85,45
2015,2,1001162,84,52
2015,2,1001161,49,35
2015,2,1001160,91,47
2015,2,1001159,96,51
2015,2,1001158,84,46
2015,2,1001157,93,45
2015,2,1001156,91,43
2015,2,1001155,114,46
2015,2,1001154,107,47
2015,2,1001153,81,45
2015,2,1001152,108,51
2015,2,1001151,113,43
2015,2,1001150,115,57
2015,2,1001149,104,52
2015,2,1001148,90,48
2015,2,1001147,122,42
2015,2,1001146,56,55
2015,2,1001145,108,52
2015,2,1001144,94,43
2015,2,1001143,111,46
2015,2,1001142,110,61
2015,2,1001141,89,42
2015,2,1001140,89,46
2015,2,1001139,91,42
2015,2,1001138,83,42
2015,2,1001137,97,47
2015,2,1001136,82,47
2015,2,1001135,82,44
2015,2,1001134,95,52
2015,2,1001133,81,46
2015,2,1001132,99,45
2015,2,1001131,89,46
2015,2,1001130,76,44
2015,2,1001129,89,52
2015,2,1001128,89,44
2015,2,1001127,104,43
2015,2,1001126,124,47
2015,2,1001125,85,40
2015,2,1001124,134,52
2015,2,1001123,97,44
2015,2,1001122,89,41
2015,2,1001121,106,46
2015,2,1001120,94,41
2015,2,1001119,105,55
2015,2,1001118,54,32
2015,2,1001117,85,42
2015,2,1001116,88,51
2015,2,1001115,88,43
2015,2,1001114,87,45
2015,2,1001113,119,63
2015,2,1001112,98,41
2015,2,1001111,88,43
2015,2,1001110,83,46
2015,2,1001109,90,44
2015,2,1001108,97,45
2015,2,1001107,84,41
2015,2,1001106,76,42
2015,2,1001105,87,49
2015,2,1001104,102,53
2015,2,1001103,77,60
2015,2,1001102,113,49
2015,2,1001101,80,42
2015,2,1001100,79,52
2015,2,1001099,91,50
2015,2,1001098,79,43
2015,2,1001097,83,73
2015,2,1001096,59,37
2015,2,1001095,85,40
2015,2,1001094,80,43
2015,2,1001093,94,45
2015,2,1001092,85,41
2015,2,1001091,98,49
2015,2,1001090,81,40
2015,2,1001089,100,41
2015,2,1001088,87,43
2015,2,1001087,80,39
2015,2,1001086,111,68
2015,2,1001085,77,42
2015,2,1001084,87,44
2015,2,1001083,100,46
2015,2,1001082,74,42
2015,2,1001081,82,42
2015,2,1001080,111,40
2015,2,1001079,124,45
2015,2,1001078,89,42
2015,2,1001077,67,39
2015,2,1001076,67,54
2015,2,1001075,104,49
2015,2,1001074,83,37
2015,2,1001073,78,40
2015,2,1001072,88,49
2015,2,1001071,73,47
2015,2,1001070,70,41
2015,2,1001069,68,45
2015,2,1001068,87,43
2015,2,1001067,103,53
2015,2,1001066,74,41
2015,2,1001065,95,48
2015,2,1001064,73,45
2015,2,1001063,90,51
2015,2,1001062,77,42
2015,2,1001061,106,44
2015,2,1001060,95,54
2015,2,1001059,91,43
2015,2,1001058,87,40
2015,2,1001057,85,46
2015,2,1001056,92,40
2015,2,1001055,88,53
2015,2,1001054,105,51
2015,2,1001053,75,42
2015,2,1001052,78,40
2015,2,1001051,84,49
2015,2,1001050,90,44
2015,2,1001049,118,50
2015,2,1001048,90,42
2015,2,1001047,89,40
2015,2,1001046,93,40
2015,2,1001045,92,47
2015,2,1001044,88,43
2015,2,1001043,102,51
2015,2,1001042,92,44
2015,2,1001041,89,46
2015,2,1001040,104,54
2015,2,1001039,92,43
2015,2,1001038,61,41
2015,2,1001037,93,47
2015,2,1001036,72,38
2015,2,1001035,84,45
2015,2,1001034,96,48
2015,2,1001033,118,49
2015,2,1001032,77,47
2015,2,1001031,97,53
2015,2,1001030,90,48
2015,2,1001029,143,51
2015,2,1001028,101,56
2015,2,1001027,62,42
2015,2,1001026,111,43
2015,2,1001025,83,45
2015,2,1001024,86,47
2015,2,1001023,63,44
2015,2,1001022,98,45
2015,2,1001021,66,41
2015,2,1001020,45,31
2015,2,1001019,111,46
2015,2,1001018,86,36
2015,2,1001017,102,49
2015,2,1001016,92,44
2015,2,1001015,64,45
2015,2,1001014,188,67
2015,2,1001013,70,38
2015,2,1001012,71,41
2015,2,1001011,99,50
2015,2,1001010,75,39
2015,2,1001009,98,48
2015,2,1001008,87,51
2015,2,1001007,84,51
2015,2,1001006,82,46
2015,2,1001005,104,40
2015,2,1001004,89,38
2015,2,1001003,83,40
2015,2,1001002,82,39
2015,2,1001001,77,50
2015,2,1001000,78,42
2015,2,1000999,76,49
2015,2,1000998,90,40
2015,2,1000997,99,50
2015,2,1000996,115,43
2015,2,1000995,103,48
2015,2,1000994,84,42
2015,2,1000993,89,44
2015,2,1000992,92,46
2015,2,1000991,99,40
2015,2,1000990,94,38
2015,2,1000989,89,46
2015,2,1000988,73,40
2015,2,1000987,72,40
2015,2,1000986,93,37
2015,2,1000985,78,44
2015,2,1000984,103,43
2015,2,1000983,99,42
2015,2,1000982,80,43
2015,2,1000981,94,48
2015,2,1000980,85,42
2015,2,1000979,78,43
2015,2,1000978,87,42
2015,2,1000977,91,45
2015,2,1000976,87,48
2015,2,1000975,95,50
2015,2,1000974,94,41
2015,2,1000973,105,51
2015,2,1000972,80,41
2015,2,1000971,89,45
2015,2,1000970,102,44
2015,2,1000969,109,55
2015,2,1000968,86,46
2015,2,1000967,92,41
2015,2,1000966,108,47
2015,2,1000965,98,43
2015,2,1000964,86,39
2015,2,1000963,89,46
2015,2,1000962,88,45
2015,2,1000961,87,44
2015,2,1000960,88,41
2015,2,1000959,82,42
2015,2,1000958,74,41
2015,2,1000957,79,42
2015,2,1000956,83,44
2015,2,1000955,91,39
2015,2,1000954,92,41
2015,2,1000953,91,45
2015,2,1000952,94,47
2015,2,1000951,94,41
2015,2,1000950,87,41
2015,2,1000949,86,47
2015,2,1000948,85,45
2015,2,1000947,85,43
2015,2,1000946,87,43
2015,2,1000945,90,42
2015,2,1000944,88,42
2015,2,1000943,85,38
2015,2,1000942,105,45
2015,2,1000941,88,44
2015,2,1000940,104,47
2015,2,1000939,85,49
2015,2,1000938,71,45
2015,2,1000937,82,43
2015,2,1000936,80,42
2015,2,1000935,89,43
2015,2,1000934,87,44
2015,2,1000933,94,47
2015,2,1000932,96,42
2015,2,1000931,106,49
2015,2,1000930,74,41
2015,2,1000929,76,33
2015,2,1000928,99,51
2015,2,1000927,73,39
2015,2,1000926,85,42
2015,2,1000925,90,47
2015,2,1000924,79,43
2015,2,1000923,72,38
2015,2,1000922,77,41
2015,2,1000921,84,39
2015,2,1000920,73,41
2015,2,1000919,84,42
2015,2,1000918,84,46
2015,2,1000917,89,43
2015,2,1000916,80,40
2015,2,1000915,78,41
2015,2,1000914,85,45
2015,2,1000913,83,41
2015,2,1000912,81,47
2015,2,1000911,65,44
2015,2,1000910,84,43
2015,2,1000909,79,48
2015,2,1000908,72,40
2015,2,1000907,85,45
2015,2,1000906,74,45
2015,2,1000905,60,44
2015,2,1000904,82,40
2015,2,1000903,94,42
2015,2,1000902,93,44
2015,2,1000901,89,43
2015,2,1000900,99,44
2015,2,1000899,77,43
2015,2,1000898,79,48
2015,2,1000897,77,37
2015,2,1000896,81,43
2015,2,1000895,86,40
2015,2,1000894,87,37
2015,2,1000893,89,41
2015,2,1000892,95,47
2015,2,1000891,101,42
2015,2,1000890,98,42
2015,2,1000889,91,41
2015,2,1000888,112,41
2015,2,1000887,95,57
2015,2,1000886,73,39
2015,2,1000885,100,42
2015,2,1000884,96,45
2015,2,1000883,92,37
2015,2,1000882,95,51
2015,2,1000881,71,45
2015,2,1000880,82,46
2015,2,1000879,73,45
2015,2,1000878,94,44
2015,2,1000877,85,42
2015,2,1000876,93,44
2015,2,1000875,103,42
2015,2,1000874,122,58
2015,2,1000873,96,47
2015,2,1000872,84,49
2015,2,1000871,97,51
2015,2,1000870,102,43
2015,2,1000869,108,44
2015,2,1000868,85,36
2015,2,1000867,107,52
2015,2,1000866,84,46
2015,2,1000865,87,44
2015,2,1000864,81,47
2015,2,1000863,100,43
2015,2,1000862,88,49
2015,2,1000861,99,41
2015,2,1000860,94,37
2015,2,1000859,82,48
2015,2,1000858,88,47
2015,2,1000857,87,44
2015,2,1000856,99,44
2015,2,1000855,66,43
2015,2,1000854,103,48
2015,2,1000853,105,44
2015,2,1000852,86,45
2015,2,1000851,96,43
2015,2,1000850,96,41
2015,2,1000849,103,44
2015,2,1000848,112,46
2015,2,1000847,86,42
2015,2,1000846,91,45
2015,2,1000845,98,43
2015,2,1000844,108,46
2015,2,1000843,131,67
2015,2,1000842,119,62
2015,2,1000841,117,67
2015,2,1000840,130,50
2015,2,1000839,81,43
2015,2,1000838,89,50
2015,2,1000837,88,45
2015,2,1000836,102,46
2015,2,1000835,116,50
2015,2,1000834,99,46
2015,2,1000833,94,46
2015,2,1000832,103,47
2015,2,1000831,101,44
2015,2,1000830,103,45
2015,2,1000829,106,46
2015,2,1000828,86,42
2015,2,1000827,92,44
2015,2,1000826,98,43
2015,2,1000825,88,40
2015,2,1000824,113,47
2015,2,1000823,89,47
2015,2,1000822,80,54
2015,2,1000821,86,41
2015,2,1000820,72,41
2015,2,1000819,140,55
2015,2,1000818,94,49
2015,2,1000817,102,49
2015,2,1000816,83,51
2015,2,1000815,94,46
2015,2,1000814,79,47
2015,2,1000813,82,63
2015,2,1000812,93,45
2015,2,1000811,85,41
2015,2,1000810,77,46
2015,2,1000809,100,48
2015,2,1000808,91,47
2015,2,1000807,81,56
2015,2,1000806,74,43
2015,2,1000805,115,86
2015,2,1000804,99,53
2015,2,1000803,90,46
2015,2,1000802,97,51
2015,2,1000801,97,50
2015,2,1000800,97,47
2015,2,1000799,81,49
2015,2,1000798,111,46
2015,2,1000797,92,43
2015,2,1000796,91,45
2015,2,1000795,115,45
2015,2,1000794,88,53
2015,2,1000793,94,48
2015,2,1000792,90,34
2015,2,1000791,113,58
2015,2,1000790,105,50
2015,2,1000789,108,55
2015,2,1000788,81,45
2015,2,1000787,118,54
2015,2,1000786,91,43
2015,2,1000785,76,52
2015,2,1000784,95,52
2015,2,1000783,88,43
2015,2,1000782,84,44
2015,2,1000781,83,43
2015,2,1000780,87,52
2015,2,1000779,81,44
2015,2,1000778,113,53
2015,2,1000777,91,54
2015,2,1000776,119,54
2015,2,1000775,129,62
2015,2,1000774,95,47
2015,2,1000773,107,45
2015,2,1000772,82,45
2015,2,1000771,74,45
2015,2,1000770,89,47
2015,2,1000769,79,47
2015,2,1000768,111,47
2015,2,1000767,89,52
2015,2,1000766,107,45
2015,2,1000765,115,47
2015,2,1000764,111,52
2015,2,1000763,91,72
2015,2,1000762,147,72
2015,2,1000761,67,50
2015,2,1000760,82,53
2015,2,1000759,90,44
2015,2,1000758,108,49
2015,2,1000757,99,50
2015,2,1000756,99,45
2015,2,1000755,81,41
2015,2,1000754,90,44
2015,2,1000753,124,40
2015,2,1000752,84,38
2015,2,1000751,99,50
2015,2,1000750,106,54
2015,2,1000749,104,47
2015,2,1000748,104,47
2015,2,1000747,87,45
2015,2,1000746,82,56
2015,2,1000745,81,49
2015,2,1000744,115,42
2015,2,1000743,89,47
2015,2,1000742,94,57
2015,2,1000741,98,46
2015,2,1000740,95,48
2015,2,1000739,96,41
2015,2,1000738,85,46
2015,2,1000737,92,46
2015,2,1000736,119,59
2015,2,1000735,97,53
2015,2,1000734,73,43
2015,2,1000733,101,46
2015,2,1000732,91,49
2015,2,1000731,91,52
2015,2,1000730,100,43
2015,2,1000729,86,48
2015,2,1000728,109,43
2015,2,1000727,121,38
2015,2,1000726,94,45
2015,2,1000725,110,55
2015,2,1000724,92,53
2015,2,1000723,121,43
2015,2,1000722,119,49
2015,2,1000721,106,68
2015,2,1000720,71,51
2015,2,1000719,93,41
2015,2,1000718,100,37
2015,2,1000717,98,51
2015,2,1000716,135,62
2015,2,1000715,87,52
2015,2,1000714,91,41
2015,2,1000713,96,54
2015,2,1000712,98,46
2015,2,1000711,112,42
2015,2,1000710,105,50
2015,2,1000709,105,47
2015,2,1000708,96,44
2015,2,1000707,73,42
2015,2,1000706,111,49
2015,2,1000705,107,47
2015,2,1000704,106,45
2015,2,1000703,87,50
2015,2,1000702,83,37
2015,2,1000701,110,40
2015,2,1000700,130,54
2015,2,1000699,84,51
2015,2,1000698,128,46
2015,2,1000697,101,37
2015,2,1000696,114,46
2015,2,1000695,99,44
2015,2,1000694,108,40
2015,2,1000693,73,41
2015,2,1000692,95,44
2015,2,1000691,98,45
2015,2,1000690,80,48
2015,2,1000689,77,48
2015,2,1000688,87,47
2015,2,1000687,126,51
2015,2,1000686,74,46
2015,2,1000685,99,66
2015,2,1000684,111,52
2015,2,1000683,99,39
2015,2,1000682,87,47
2015,2,1000681,108,47
2015,2,1000680,108,47
2015,2,1000679,100,43
2015,2,1000678,97,43
2015,2,1000677,108,52
2015,2,1000676,115,61
2015,2,1000675,90,42
2015,2,1000674,87,43
2015,2,1000673,98,46
2015,2,1000672,89,44
2015,2,1000671,84,42
2015,2,1000670,98,50
2015,2,1000669,87,48
2015,2,1000668,90,56
2015,2,1000667,82,39
2015,2,1000666,90,45
2015,2,1000665,107,50
2015,2,1000664,93,49
2015,2,1000663,100,50
2015,2,1000662,94,45
2015,2,1000661,84,43
2015,2,1000660,112,42
2015,2,1000659,92,40
2015,2,1000658,91,45
2015,2,1000657,102,54
2015,2,1000656,100,39
2015,2,1000655,94,45
2015,2,1000654,100,48
2015,2,1000653,81,45
2015,2,1000652,85,48
2015,2,1000651,101,64
2015,2,1000650,101,46
2015,2,1000649,112,66
2015,2,1000648,79,44
2015,2,1000647,107,53
2015,2,1000646,90,50
2015,2,1000645,81,44
2015,2,1000644,87,49
2015,2,1000643,65,50
2015,2,1000642,79,52
2015,2,1000641,109,45
2015,2,1000640,110,38
2015,2,1000639,82,48
2015,2,1000638,92,42
2015,2,1000637,96,49
2015,2,1000636,101,48
2015,2,1000635,116,46
2015,2,1000634,78,52
2015,2,1000633,103,40
2015,2,1000632,108,45
2015,2,1000631,96,43
2015,2,1000630,87,41
2015,2,1000629,109,47
2015,2,1000628,106,49
2015,2,1000627,86,41
2015,2,1000626,84,44
2015,2,1000625,94,50
2015,2,1000624,102,40
2015,2,1000623,75,61
2015,2,1000622,89,47
2015,2,1000621,90,48
2015,2,1000620,93,48
2015,2,1000619,104,41
2015,2,1000618,96,41
2015,2,1000617,98,48
2015,2,1000616,98,42
2015,2,1000615,92,48
2015,2,1000614,97,51
2015,2,1000613,102,45
2015,2,1000612,107,47
2015,2,1000611,108,55
2015,2,1000610,86,41
2015,2,1000609,87,43
2015,2,1000608,87,46
2015,2,1000607,75,48
2015,2,1000606,82,41
2015,2,1000605,92,44
2015,2,1000604,91,43
2015,2,1000603,76,44
2015,2,1000602,99,50
2015,2,1000601,94,54
2015,2,1000600,107,49
2015,2,1000599,105,42
2015,2,1000598,77,48
2015,2,1000597,98,49
2015,2,1000596,83,50
2015,2,1000595,101,47
2015,2,1000594,88,44
2015,2,1000593,76,44
2015,2,1000592,99,43
2015,2,1000591,76,45
2015,2,1000590,83,43
2015,2,1000589,98,46
2015,2,1000588,94,43
2015,2,1000587,70,40
2015,2,1000586,98,49
2015,2,1000585,87,40
2015,2,1000584,70,39
2015,2,1000583,84,33
2015,2,1000582,93,43
2015,2,1000581,91,38
2015,2,1000580,81,42
2015,2,1000579,77,47
2015,2,1000578,99,46
2015,2,1000577,86,47
2015,2,1000576,85,48
2015,2,1000575,78,43
2015,2,1000574,91,44
2015,2,1000573,84,44
2015,2,1000572,91,48
2015,2,1000571,75,38
2015,2,1000570,84,46
2015,2,1000569,75,41
2015,2,1000568,126,53
2015,2,1000567,120,47
2015,2,1000566,85,44
2015,2,1000565,104,41
2015,2,1000564,85,44
2015,2,1000563,91,48
2015,2,1000562,81,41
2015,2,1000561,70,43
2015,2,1000560,69,44
2015,2,1000559,77,45
2015,2,1000558,88,46
2015,2,1000557,79,38
2015,2,1000556,78,43
2015,2,1000555,99,42
2015,2,1000554,98,38
2015,2,1000553,83,49
2015,2,1000552,96,43
2015,2,1000551,95,54
2015,2,1000550,105,42
2015,2,1000549,90,38
2015,2,1000548,115,51
2015,2,1000547,95,45
2015,2,1000546,97,41
2015,2,1000545,110,48
2015,2,1000544,120,38
2015,2,1000543,84,42
2015,2,1000542,103,49
2015,2,1000541,90,39
2015,2,1000540,106,46
2015,2,1000539,88,46
2015,2,1000538,74,56
2015,2,1000537,107,43
2015,2,1000536,94,45
2015,2,1000535,132,49
2015,2,1000534,92,47
2015,2,1000533,87,44
2015,2,1000532,82,46
2015,2,1000531,95,44
2015,2,1000530,91,42
2015,2,1000529,85,41
2015,2,1000528,80,41
2015,2,1000527,70,52
2015,2,1000526,84,51
2015,2,1000525,78,39
2015,2,1000524,96,38
2015,2,1000523,92,41
2015,2,1000522,75,39
2015,2,1000521,89,41
2015,2,1000520,84,44
2015,2,1000519,83,42
2015,2,1000518,85,45
2015,2,1000517,70,47
2015,2,1000516,128,50
2015,2,1000515,91,48
2015,2,1000514,86,49
2015,2,1000513,116,47
2015,2,1000512,87,48
2015,2,1000511,97,44
2015,2,1000510,97,41
2015,2,1000509,91,43
2015,2,1000508,97,44
2015,2,1000507,113,43
2015,2,1000506,115,52
2015,2,1000505,74,54
2015,2,1000504,76,48
2015,2,1000503,83,39
2015,2,1000502,76,50
2015,2,1000501,82,45
2015,2,1000500,85,43
2015,2,1000499,79,47
2015,2,1000498,87,47
2015,2,1000497,73,39
2015,2,1000496,79,45
2015,2,1000495,54,42
2015,2,1000494,48,44
2015,2,1000493,84,44
2015,2,1000492,76,44
2015,2,1000491,71,44
2015,2,1000490,111,48
2015,2,1000489,122,61
2015,2,1000488,80,43
2015,2,1000487,100,52
2015,2,1000486,104,56
2015,2,1000485,66,41
2015,2,1000484,60,43
2015,2,1000483,40,39
2015,2,1000482,95,44
2015,2,1000481,84,41
2015,2,1000480,101,47
2015,2,1000479,94,41
2015,2,1000478,104,47
2015,2,1000477,68,51
2015,2,1000476,78,41
2015,2,1000475,80,40
2015,2,1000474,112,48
2015,2,1000473,93,46
2015,2,1000472,112,50
2015,2,1000471,85,42
2015,2,1000470,46,52
2015,2,1000469,74,42
2015,2,1000468,57,51
2015,2,1000467,86,46
2015,2,1000466,74,42
2015,2,1000465,74,47
2015,2,1000464,111,62
2015,2,1000463,105,53
2015,2,1000462,106,53
2015,2,1000461,97,42
2015,2,1000460,108,45
2015,2,1000459,107,45
2015,2,1000458,94,53
2015,2,1000457,83,58
2015,2,1000456,101,63
2015,2,1000455,110,48
2015,2,1000454,101,54
2015,2,1000453,140,62
2015,2,1000452,111,51
2015,2,1000451,83,53
2015,2,1000450,125,47
2015,2,1000449,103,48
2015,2,1000448,105,55
2015,2,1000447,87,44
2015,2,1000446,97,48
2015,2,1000445,82,56
2015,2,1000444,155,70
2015,2,1000443,102,45
2015,2,1000442,95,53
2015,2,1000441,106,51
2015,2,1000440,130,57
2015,2,1000439,121,54
2015,2,1000438,132,52
2015,2,1000437,75,43
2015,2,1000436,90,57
2015,2,1000435,106,54
2015,2,1000434,100,57
2015,2,1000433,102,47
2015,2,1000432,75,39
2015,2,1000431,83,42
2015,2,1000430,80,40
2015,2,1000429,93,54
2015,2,1000428,114,49
2015,2,1000427,91,43
2015,2,1000426,90,45
2015,2,1000425,91,47
2015,2,1000424,100,54
2015,2,1000423,93,41
2015,2,1000422,110,52
2015,2,1000421,112,47
2015,2,1000420,90,49
2015,2,1000419,108,46
2015,2,1000418,107,47
2015,2,1000417,91,45
2015,2,1000416,76,42
2015,2,1000415,73,45
2015,2,1000414,101,51
2015,2,1000413,101,46
2015,2,1000412,113,55
2015,2,1000411,83,44
2015,2,1000410,80,53
2015,2,1000409,82,47
2015,2,1000408,106,51
2015,2,1000407,101,49
2015,2,1000406,86,43
2015,2,1000405,85,45
2015,2,1000404,85,46
2015,2,1000403,81,43
2015,2,1000402,86,51
2015,2,1000401,92,43
2015,2,1000400,92,37
2015,2,1000399,87,44
2015,2,1000398,88,50
2015,2,1000397,123,53
2015,2,1000396,86,46
2015,2,1000395,99,46
2015,2,1000394,97,50
2015,2,1000393,87,44
2015,2,1000392,104,53
2015,2,1000391,74,40
2015,2,1000390,97,42
2015,2,1000389,87,50
2015,2,1000388,101,49
2015,2,1000387,81,45
2015,2,1000386,76,41
2015,2,1000385,88,52
2015,2,1000384,99,39
2015,2,1000383,79,40
2015,2,1000382,86,40
2015,2,1000381,78,45
2015,2,1000380,86,48
2015,2,1000379,97,46
2015,2,1000378,94,44
2015,2,1000377,72,38
2015,2,1000376,87,54
2015,2,1000375,97,40
2015,2,1000374,110,48
2015,2,1000373,84,40
2015,2,1000372,84,45
2015,2,1000371,87,43
2015,2,1000370,85,49
2015,2,1000369,91,44
2015,2,1000368,82,54
2015,2,1000367,75,48
2015,2,1000366,104,49
2015,2,1000365,103,46
2015,2,1000364,93,51
2015,2,1000363,76,48
2015,2,1000362,81,39
2015,2,1000361,108,41
2015,2,1000360,87,43
2015,2,1000359,73,46
2015,2,1000358,87,44
2015,2,1000357,88,45
2015,2,1000356,91,42
2015,2,1000355,80,42
2015,2,1000354,86,40
2015,2,1000353,73,38
2015,2,1000352,103,44
2015,2,1000351,86,38
2015,2,1000350,77,35
2015,2,1000349,99,42
2015,2,1000348,92,39
2015,2,1000347,84,45
2015,2,1000346,91,44
2015,2,1000345,95,46
