year,quarter,district,income_avg,expand_avg
2016,1,1000633,3083295,9431040875
2016,1,1000632,3081965,13746162842
2016,1,1000631,2548968,7857869674
2016,1,1000630,3460529,6781484445
2016,1,1000629,3374548,4927892705
2016,1,1000628,2953775,4875250598
2016,1,1000627,3117010,8113404802
2016,1,1000626,2609637,4811475689
2016,1,1000625,3714434,11591003402
2016,1,1000624,3518060,6124658574
2016,1,1000623,3462968,6552712078
2016,1,1000622,3487173,7104288743
2016,1,1000621,3536311,7031401089
2016,1,1000620,3366906,5973853432
2016,1,1000619,3427638,7410181476
2016,1,1000618,3529104,5630884530
2016,1,1000617,3318420,7839969472
2016,1,1000616,3470962,7172513703
2016,1,1000615,3963721,8951055357
2016,1,1000614,3935291,9672933655
2016,1,1000613,3958685,10946614490
2016,1,1000612,3419592,5255873371
2016,1,1000611,3037932,11953510203
2016,1,1000610,2869611,11175767449
2016,1,1000609,3198715,10121510851
2016,1,1000608,4028740,9466603404
2016,1,1000607,4304860,7724434772
2016,1,1000606,3148186,9656756295
2016,1,1000605,2800519,12844398414
2016,1,1000604,2902761,11971994716
2016,1,1000603,3351241,10926758866
2016,1,1000602,3031539,8321429662
2016,1,1000601,2761397,14531345836
2016,1,1000600,2873747,12441892549
2016,1,1000599,2876750,13824974594
2016,1,1000598,3969542,9713656425
2016,1,1000597,4438637,8967130039
2016,1,1000596,4403716,9329477577
2016,1,1000595,4343153,3074418623
2016,1,1000594,3633086,8012933730
2016,1,1000593,3518317,9448238582
2016,1,1000592,3522335,9873319692
2016,1,1000591,3174394,10253099621
2016,1,1000590,2942056,2503474040
2016,1,1000589,3241016,6443642862
2016,1,1000588,3724149,9501428461
2016,1,1000587,3346340,7566376341
2016,1,1000586,3243365,7432199970
2016,1,1000585,4609100,6575431645
2016,1,1000584,3285502,10707529784
2016,1,1000583,2803224,4588469568
2016,1,1000582,2812431,16006188039
2016,1,1000581,2974180,9759872882
2016,1,1000580,3017895,6085842431
2016,1,1000579,4228784,8840998010
2016,1,1000578,4446147,10925874438
2016,1,1000577,4014104,9327743821
2016,1,1000576,3857065,6912421481
2016,1,1000575,3973821,5245967263
2016,1,1000574,5074740,4024587753
2016,1,1000573,4167455,8262679462
2016,1,1000572,3085745,11520750338
2016,1,1000571,3031192,11911456147
2016,1,1000570,2863325,14716794394
2016,1,1000569,2871744,12494280058
2016,1,1000568,3086732,5034576410
2016,1,1000567,3234146,7470617102
2016,1,1000566,2976651,12850817584
2016,1,1000565,2832653,10652148747
2016,1,1000564,2880545,15041297611
2016,1,1000563,2971031,13928184040
2016,1,1000562,3988904,8913969495
2016,1,1000561,3394678,10310817608
2016,1,1000560,4511993,11530286420
2016,1,1000559,4616780,7374689196
2016,1,1000558,2883808,10053075804
2016,1,1000557,2825790,12359344989
2016,1,1000556,3102578,19911932374
2016,1,1000555,3027305,13324193152
2016,1,1000554,2943369,21992325173
2016,1,1000553,2874862,12825094422
2016,1,1000552,3096155,15272768425
2016,1,1000551,2777298,7175039936
2016,1,1000550,3522178,5846023289
2016,1,1000549,2867382,5314572832
2016,1,1000548,3238186,8850207027
2016,1,1000547,3257627,10853560262
2016,1,1000546,3555058,9447134332
2016,1,1000545,3536863,9994900403
2016,1,1000544,2967378,5203032834
2016,1,1000543,3379422,6180026930
2016,1,1000542,3417830,7691544702
2016,1,1000541,2948486,7788486084
2016,1,1000540,3032651,5456900553
2016,1,1000539,3274537,10076591602
2016,1,1000538,3269451,9635436446
2016,1,1000537,3002731,9698641271
2016,1,1000536,2916449,8653630565
2016,1,1000535,3443043,10959491480
2016,1,1000534,3259686,9777888913
2016,1,1000533,4856770,10143181656
2016,1,1000532,5059317,8236757235
2016,1,1000531,4960207,9300699203
2016,1,1000530,5370542,7399919712
2016,1,1000529,4948129,11886362597
2016,1,1000528,4666272,8746973700
2016,1,1000527,5375562,9168359520
2016,1,1000526,3942030,11973181848
2016,1,1000525,4241217,10600768612
2016,1,1000524,5983486,2530493333
2016,1,1000523,3582482,10652327317
2016,1,1000522,4453362,8208502277
2016,1,1000521,3859570,8385849258
2016,1,1000520,5565881,5968086460
2016,1,1000519,5372899,10525526339
2016,1,1000518,3278004,5371363166
2016,1,1000517,3976756,3864988594
2016,1,1000516,3249623,7780016137
2016,1,1000515,2987691,7676685638
2016,1,1000514,2993564,7406591695
2016,1,1000513,2878001,6733075291
2016,1,1000512,2986703,9930745282
2016,1,1000511,2842405,11324421228
2016,1,1000510,3206750,10599085861
2016,1,1000509,3059735,8703991556
2016,1,1000508,3150404,11506917376
2016,1,1000507,2603842,4290824851
2016,1,1000506,3647163,7527629791
2016,1,1000505,5021797,9310175203
2016,1,1000504,4486279,7376361354
2016,1,1000503,4218364,10032821154
2016,1,1000502,3716055,9598969476
2016,1,1000501,3817649,12138367448
2016,1,1000500,3578223,9414884332
2016,1,1000499,3541126,10152645701
2016,1,1000498,3358866,10530571636
2016,1,1000497,3499896,8662412824
2016,1,1000496,4508654,5136472221
2016,1,1000495,3534454,3943252119
2016,1,1000494,3629571,4228356652
2016,1,1000493,3982903,5586847442
2016,1,1000492,3729487,8790314306
2016,1,1000491,4428361,5499218103
2016,1,1000490,2626046,4344605047
2016,1,1000489,2720646,5752913354
2016,1,1000488,4108214,5529347615
2016,1,1000487,4297399,5579544538
2016,1,1000486,4423933,6869729623
2016,1,1000485,3607333,4998252361
2016,1,1000484,3394655,10295837698
2016,1,1000483,3505969,6271421738
2016,1,1000482,3675176,10365853961
2016,1,1000481,3615763,8691617357
2016,1,1000480,4784345,8577381647
2016,1,1000479,3787761,9583628176
2016,1,1000478,4290591,6473640849
2016,1,1000477,4275185,4516260550
2016,1,1000476,3642113,12903104283
2016,1,1000475,3681312,10298153878
2016,1,1000474,4795372,8085491862
2016,1,1000473,4911355,8838953764
2016,1,1000472,4974345,7455771388
2016,1,1000471,5233135,6700091797
2016,1,1000470,3707485,7525218278
2016,1,1000469,3767123,8522136637
2016,1,1000468,3685685,6199341725
2016,1,1000467,3617678,7453434361
2016,1,1000466,3509293,8402144138
2016,1,1000465,3637012,4587158943
2016,1,1000464,4251539,7366687570
2016,1,1000463,5467910,6061841324
2016,1,1000462,4621634,12376520228
2016,1,1000461,4594045,12545242791
2016,1,1000460,3128426,5980210432
2016,1,1000459,3840243,8474870083
2016,1,1000458,4613017,6900797870
2016,1,1000457,3916306,5897827764
2016,1,1000456,3881844,5559510390
2016,1,1000455,3862101,5029939549
2016,1,1000454,3379028,6601686754
2016,1,1000453,4073567,2193782923
2016,1,1000452,4378830,5254624931
2016,1,1000451,4237431,7892684993
2016,1,1000450,3685205,8042914979
2016,1,1000449,3627689,15335749384
2016,1,1000448,3753078,12458226394
2016,1,1000447,3982529,9255589864
2016,1,1000446,3317865,10805237690
2016,1,1000445,3705210,6788692289
2016,1,1000444,3037933,4765372505
2016,1,1000443,4458898,7760698555
2016,1,1000442,3837193,8788393314
2016,1,1000441,3960656,9226837475
2016,1,1000440,4033537,6840914028
2016,1,1000439,3262232,5584298612
2016,1,1000438,4029412,13203431132
2016,1,1000437,3570915,9055221091
2016,1,1000436,4323213,8981491192
2016,1,1000435,3560636,7009014160
2016,1,1000434,2684826,8712690751
2016,1,1000433,3177037,9494985596
2016,1,1000432,3905523,9505448117
2016,1,1000431,2884665,9551693729
2016,1,1000430,2733080,14888007716
2016,1,1000429,3222819,14985247357
2016,1,1000428,4120291,8395875858
2016,1,1000427,3448851,7953942857
2016,1,1000426,3600738,6837673343
2016,1,1000425,3180481,14548657876
2016,1,1000424,3343050,8622190461
2016,1,1000423,3496449,7835627650
2016,1,1000422,3315692,8733492259
2016,1,1000421,3438767,12311383696
2016,1,1000420,3155598,9726805461
2016,1,1000419,3331045,7586724506
2016,1,1000418,3074415,6619785920
2016,1,1000417,2748656,4987185196
2016,1,1000416,3290733,13601003255
2016,1,1000415,3144748,13562648011
2016,1,1000414,3182475,7096557772
2016,1,1000413,3529673,11811699456
2016,1,1000412,3479999,10705560199
2016,1,1000411,2639694,14097731698
2016,1,1000410,3104682,6457795624
2016,1,1000409,3229249,12959429269
2016,1,1000408,3138737,8997006219
2016,1,1000407,2735694,7302046056
2016,1,1000406,3405918,7046390727
2016,1,1000405,3736150,10690336710
2016,1,1000404,3311537,11697200484
2016,1,1000403,3119284,12998582911
2016,1,1000402,3052401,12018315609
2016,1,1000401,2788215,14221935519
2016,1,1000400,3486513,13829098689
2016,1,1000399,2679536,12337670854
2016,1,1000398,3691524,13791597877
2016,1,1000397,4165610,3778967072
2016,1,1000396,3088025,13009968075
2016,1,1000395,3759857,9385595544
2016,1,1000394,3124817,11339608992
2016,1,1000393,3631248,13232725841
2016,1,1000392,3341740,10792626802
2016,1,1000391,3465375,11193209651
2016,1,1000390,3676699,11168357511
2016,1,1000389,3265090,11614563070
2016,1,1000388,3021436,9443764690
2016,1,1000387,3402257,9897522280
2016,1,1000386,3371139,7924663145
2016,1,1000385,3609040,5886153252
2016,1,1000384,3470396,9215112274
2016,1,1000383,3263494,4775572032
2016,1,1000382,3802924,11341813323
2016,1,1000381,3825520,4781193114
2016,1,1000380,3251469,11752202427
2016,1,1000379,3222969,8271308362
2016,1,1000378,3919397,3194877496
2016,1,1000377,4067424,8990326191
2016,1,1000376,2489092,7119125694
2016,1,1000375,3571413,7257806483
2016,1,1000374,2647267,6025767641
2016,1,1000373,3564454,3437489667
2016,1,1000372,3196520,7652865492
2016,1,1000371,3103043,8464961865
2016,1,1000370,3608825,5407628849
2016,1,1000369,3112938,7498144264
2016,1,1000368,3517379,4232333450
2016,1,1000367,3221194,1721662541
2016,1,1000366,3518257,6424545714
2016,1,1000365,3197771,4676619357
2016,1,1000364,3270900,5232847532
2016,1,1000363,2598464,5638978070
2016,1,1000362,3198414,8294970777
2016,1,1000361,2944341,6177370100
2016,1,1000360,3066930,10023546124
2016,1,1000359,3374759,10402540771
2016,1,1000358,2981996,7772431257
2016,1,1000357,2934083,7971412591
2016,1,1000356,2855516,8894174091
2016,1,1000355,2972460,8210011351
2016,1,1000354,2876995,7413862391
2016,1,1000353,4264463,6549524211
2016,1,1000352,3109789,9940828367
2016,1,1000351,3581783,6289482496
2016,1,1000350,2727394,5376359043
2016,1,1000349,3559379,7208289726
2016,1,1000348,3600669,7163475865
2016,1,1000347,3147650,6066222100
2016,1,1000346,2794587,7729817640
2016,1,1000345,2982677,6490568440
2016,1,1000344,3344848,9485468333
2016,1,1000343,2862589,8345486990
2016,1,1000342,2813503,6897429869
2016,1,1000341,3144640,7978066667
2016,1,1000340,3855986,6444814114
2016,1,1000339,2859752,7803992744
2016,1,1000338,2879512,7366217705
2016,1,1000337,2897592,8606627774
2016,1,1000336,3281594,6352738292
2016,1,1000335,3289575,8777409790
2016,1,1000334,2902893,10395744642
2016,1,1000333,3043266,9239919455
2016,1,1000332,3119647,8743524863
2016,1,1000331,3692775,10292017971
2016,1,1000330,3914115,9420263998
2016,1,1000329,4085483,7542883950
2016,1,1000328,4422504,7000672467
2016,1,1000327,2729471,8451077309
2016,1,1000326,3262905,5447676285
2016,1,1000325,2635027,1724526381
2016,1,1000324,2951061,7316433916
2016,1,1000323,3421036,6957890687
2016,1,1000322,3017294,8182396525
2016,1,1000321,2780807,6292010442
2016,1,1000320,4156968,4296819466
2016,1,1000319,3132243,6550389285
2016,1,1000318,2858718,4616473982
2016,1,1000317,3303704,6958244327
2016,1,1000316,3681068,7341160584
2016,1,1000315,2656500,9395250172
2016,1,1000314,3832422,4220971278
2016,1,1000313,3655608,5879179068
2016,1,1000312,4017590,9405117842
2016,1,1000311,3750906,7430065516
2016,1,1000310,4073272,5218891288
2016,1,1000309,3735970,5891103189
2016,1,1000308,3788743,4800567693
2016,1,1000307,3753634,7018994123
2016,1,1000306,3339168,4844023968
2016,1,1000305,3473924,6535839792
2016,1,1000304,3868772,4264150267
2016,1,1000303,4158441,6951660954
2016,1,1000302,4160909,7669183830
2016,1,1000301,4296514,7706745513
2016,1,1000300,3938702,8600292997
2016,1,1000299,2795122,2378819868
2016,1,1000298,4057157,12759641352
2016,1,1000297,4054978,7254065731
2016,1,1000296,3127881,5468444965
2016,1,1000295,3529147,4771498674
2016,1,1000294,3243679,5835766090
2016,1,1000293,3134075,4523533050
2016,1,1000292,3903657,4267180498
2016,1,1000291,3562523,1510439439
2016,1,1000290,3501353,6224811093
2016,1,1000289,4206651,4294250066
2016,1,1000288,3794250,8055004765
2016,1,1000287,3266814,7236111155
2016,1,1000286,3793946,4968565542
2016,1,1000285,3285455,6456813884
2016,1,1000284,4549950,10314942677
2016,1,1000283,2961034,6255643033
2016,1,1000282,3200715,5239530099
2016,1,1000281,4521599,10789224003
2016,1,1000280,4076206,4875747671
2016,1,1000279,4148753,4359234452
2016,1,1000278,3867584,4055182127
2016,1,1000277,3195634,4138899543
2016,1,1000276,4031901,5895085466
2016,1,1000275,4037784,5191011900
2016,1,1000274,3332914,5922741214
2016,1,1000273,3784326,10683636580
2016,1,1000272,3076026,2983924467
2016,1,1000271,3117108,3437107257
2016,1,1000270,3241668,5854604154
2016,1,1000269,4500973,5674150876
2016,1,1000268,4369699,7846397816
2016,1,1000267,3186580,5310427798
2016,1,1000266,3977524,5831312027
2016,1,1000265,3215685,5992512400
2016,1,1000264,3702086,7452255667
2016,1,1000263,3158432,4962891926
2016,1,1000262,2902496,4983747338
2016,1,1000261,4621837,5506766525
2016,1,1000260,2972341,7443247704
2016,1,1000259,2957484,6423830596
2016,1,1000258,3168421,7130154676
2016,1,1000257,2958466,5086663338
2016,1,1000256,2674664,7248223584
2016,1,1000255,3465740,8699469713
2016,1,1000254,3446975,8117116576
2016,1,1000253,3430882,7189108392
2016,1,1000252,3331525,10074813427
2016,1,1000251,2923910,7274138329
2016,1,1000250,3072153,8319307004
2016,1,1000249,3658160,7680563132
2016,1,1000248,2818805,9992910294
2016,1,1000247,3043597,7800595470
2016,1,1000246,3167146,6253530292
2016,1,1000245,3101762,6342412566
2016,1,1000244,3138197,7369491942
2016,1,1000243,3131345,5683825431
2016,1,1000242,3291087,7134486481
2016,1,1000241,3084819,5707251938
2016,1,1000240,3089905,4517047930
2016,1,1000239,2990148,6790054893
2016,1,1000238,3865137,6797721932
2016,1,1000237,3723261,12026583740
2016,1,1000236,3527723,5832341333
2016,1,1000235,3056739,7279686935
2016,1,1000234,3021344,5542606008
2016,1,1000233,2930570,7695974237
2016,1,1000232,3317894,9319923158
2016,1,1000231,3359397,9362362793
2016,1,1000230,3519485,10815988835
2016,1,1000229,2962346,8098367801
2016,1,1000228,2856011,8755448840
2016,1,1000227,3163102,5745280486
2016,1,1000226,3763291,9814071579
2016,1,1000225,3631950,4726579633
2016,1,1000224,2717569,10708286843
2016,1,1000223,2919485,8566430776
2016,1,1000222,2963899,7990324070
2016,1,1000221,3531219,7882486298
2016,1,1000220,3803894,5000842818
2016,1,1000219,3543180,6357581579
2016,1,1000218,3842510,6107890431
2016,1,1000217,3638149,6337767493
2016,1,1000216,3111091,5434969286
2016,1,1000215,3570233,5415546323
2016,1,1000214,3186019,10997176798
2016,1,1000213,3225936,4450310261
2016,1,1000212,3196368,4176968905
2016,1,1000211,2684746,3671549472
2016,1,1000210,3940246,9447949060
2016,1,1000209,3498978,4160283920
2016,1,1000208,4405879,3562782762
2016,1,1000207,3850882,3926133022
2016,1,1000206,3856662,5297506426
2016,1,1000205,3376375,7204995748
2016,1,1000204,3645539,6676687571
2016,1,1000203,3244312,6301381355
2016,1,1000202,3255993,5716526271
2016,1,1000201,3166057,6102874836
2016,1,1000200,3814674,6158056484
2016,1,1000199,3789740,6017322006
2016,1,1000198,3844627,9615476487
2016,1,1000197,3427707,11630881608
2016,1,1000196,3565655,7919172209
2016,1,1000195,3458629,7164803838
2016,1,1000194,3627961,8103746338
2016,1,1000193,3330442,8473140174
2016,1,1000192,4022367,3063004045
2016,1,1000191,2704303,2762801206
2016,1,1000190,3969745,6063115813
2016,1,1000189,3780132,7397173084
2016,1,1000188,3349363,6125858439
2016,1,1000187,3156568,6777799887
2016,1,1000186,3137543,7442332588
2016,1,1000185,3621171,6834814811
2016,1,1000184,3497899,6617047086
2016,1,1000183,3739237,6255395996
2016,1,1000182,3743702,5388225213
2016,1,1000181,3803458,6157592776
2016,1,1000180,2926572,4773699798
2016,1,1000179,2916859,3792830537
2016,1,1000178,3459276,11585851352
2016,1,1000177,4000866,7498297235
2016,1,1000176,3423244,10298062195
2016,1,1000175,3529378,9847800424
2016,1,1000174,3720500,4833391882
2016,1,1000173,3553015,6946748040
2016,1,1000172,3682238,7891794594
2016,1,1000171,3421236,7028791430
2016,1,1000170,2861608,5727587765
2016,1,1000169,3695398,4868553085
2016,1,1000168,3998664,3639391555
2016,1,1000167,3247345,13422094669
2016,1,1000166,3169665,10803852601
2016,1,1000165,3087801,10004553561
2016,1,1000164,4463147,7661569592
2016,1,1000163,3067585,10566168722
2016,1,1000162,3259461,10446707246
2016,1,1000161,3268988,9179623623
2016,1,1000160,3287404,10699922693
2016,1,1000159,3231014,7368183863
2016,1,1000158,2955904,8349418241
2016,1,1000157,3120846,9485110317
2016,1,1000156,3193716,10619496056
2016,1,1000155,5778322,6387432350
2016,1,1000154,4949305,10490957649
2016,1,1000153,3261690,7654362015
2016,1,1000152,3444098,6948679802
2016,1,1000151,3678633,8214296072
2016,1,1000150,3119175,7153767553
2016,1,1000149,4301508,4491016089
2016,1,1000148,3851803,8859113062
2016,1,1000147,3917821,8995535469
2016,1,1000146,3821309,7841845052
2016,1,1000145,3840026,6105130454
2016,1,1000144,4408059,7167447461
2016,1,1000143,3212771,6232957980
2016,1,1000142,3928072,7113875639
2016,1,1000141,4740039,8855174981
2016,1,1000140,4709109,8806763269
2016,1,1000139,2937660,9351634596
2016,1,1000138,2916932,6990963572
2016,1,1000137,3213170,9017537222
2016,1,1000136,3128957,8380441343
2016,1,1000135,2954381,6459304640
2016,1,1000134,3064067,8293779038
2016,1,1000133,3100281,12990979114
2016,1,1000132,4806831,10297261989
2016,1,1000131,3244032,7541915336
2016,1,1000130,2780259,5273289090
