year,quarter,district,b_worker
2014,4,1000242,1896
2014,4,1000241,1405
2014,4,1000240,1515
2014,4,1000239,3559
2014,4,1000238,2250
2014,4,1000237,3538
2014,4,1000236,2520
2014,4,1000235,2986
2014,4,1000234,2137
2014,4,1000233,3369
2014,4,1000232,2263
2014,4,1000231,2911
2014,4,1000230,6189
2014,4,1000229,1847
2014,4,1000228,4145
2014,4,1000227,1928
2014,4,1000226,1509
2014,4,1000225,1783
2014,4,1000224,2480
2014,4,1000223,2444
2014,4,1000222,4233
2014,4,1000221,992
2014,4,1000220,678
2014,4,1000219,837
2014,4,1000218,2195
2014,4,1000217,2679
2014,4,1000216,2012
2014,4,1000215,1933
2014,4,1000214,8202
2014,4,1000213,5851
2014,4,1000212,22178
2014,4,1000211,5703
2014,4,1000210,10585
2014,4,1000209,15217
2014,4,1000208,6759
2014,4,1000207,810
2014,4,1000206,3008
2014,4,1000205,19521
2014,4,1000204,2326
2014,4,1000203,5039
2014,4,1000202,8719
2014,4,1000201,12050
2014,4,1000200,4668
2014,4,1000199,4025
2014,4,1000198,2132
2014,4,1000197,3023
2014,4,1000196,3640
2014,4,1000195,5981
2014,4,1000194,914
2014,4,1000193,5602
2014,4,1000192,2788
2014,4,1000191,6227
2014,4,1000190,3164
2014,4,1000189,4304
2014,4,1000188,1737
2014,4,1000187,3464
2014,4,1000186,4255
2014,4,1000185,2275
2014,4,1000184,2687
2014,4,1000183,7811
2014,4,1000182,11078
2014,4,1000181,4175
2014,4,1000180,3119
2014,4,1000179,3186
2014,4,1000178,2967
2014,4,1000177,3472
2014,4,1000176,3584
2014,4,1000175,4031
2014,4,1000174,2581
2014,4,1000173,3237
2014,4,1000172,3236
2014,4,1000171,2628
2014,4,1000170,19858
2014,4,1000169,6692
2014,4,1000168,7196
2014,4,1000167,2751
2014,4,1000166,3976
2014,4,1000165,5458
2014,4,1000164,1880
2014,4,1000163,2136
2014,4,1000162,2551
2014,4,1000161,3381
2014,4,1000160,16575
2014,4,1000159,6208
2014,4,1000158,6078
2014,4,1000157,4103
2014,4,1000156,3034
2014,4,1000155,3600
2014,4,1000154,3996
2014,4,1000153,9115
2014,4,1000152,16610
2014,4,1000151,4484
2014,4,1000150,2078
2014,4,1000149,5660
2014,4,1000148,4011
2014,4,1000147,1167
2014,4,1000146,1871
2014,4,1000145,2417
2014,4,1000144,4028
2014,4,1000143,5761
2014,4,1000142,8362
2014,4,1000141,1852
2014,4,1000140,1999
2014,4,1000139,6549
2014,4,1000138,4216
2014,4,1000137,6192
2014,4,1000136,2780
2014,4,1000135,5011
2014,4,1000134,3905
2014,4,1000133,3277
2014,4,1000132,10427
2014,4,1000131,2444
2014,4,1000130,3307
2014,4,1000129,4865
2014,4,1000128,4092
2014,4,1000127,2386
2014,4,1000126,1415
2014,4,1000125,1261
2014,4,1000124,10497
2014,4,1000123,1207
2014,4,1000122,3328
2014,4,1000121,20229
2014,4,1000120,12543
2014,4,1000119,3657
2014,4,1000118,10521
2014,4,1000117,9283
2014,4,1000116,12906
2014,4,1000115,21282
2014,4,1000114,20790
2014,4,1000113,21468
2014,4,1000112,11217
2014,4,1000111,3005
2014,4,1000110,27720
2014,4,1000109,45629
2014,4,1000108,16683
2014,4,1000107,33655
2014,4,1000106,8009
2014,4,1000105,4684
2014,4,1000104,14702
2014,4,1000103,6743
2014,4,1000102,6542
2014,4,1000101,866
2014,4,1000100,4683
2014,4,1000099,10121
2014,4,1000098,871
2014,4,1000097,1893
2014,4,1000096,8008
2014,4,1000095,3038
2014,4,1000094,2591
2014,4,1000093,10799
2014,4,1000092,39738
2014,4,1000091,35127
2014,4,1000090,1072
2014,4,1000089,1098
2014,4,1000088,23954
2014,4,1000087,10197
2014,4,1000086,1332
2014,4,1000085,6534
2014,4,1000084,6822
2014,4,1000083,22256
2014,4,1000082,7487
2014,4,1000081,19975
2014,4,1000080,20317
2014,4,1000079,26091
2014,4,1000078,9933
2014,4,1000077,36778
2014,4,1000076,8490
2014,4,1000075,9226
2014,4,1000074,9000
2014,4,1000073,20164
2014,4,1000072,1019
2014,4,1000071,12751
2014,4,1000070,6518
2014,4,1000069,2840
2014,4,1000068,19505
2014,4,1000067,6965
2014,4,1000066,12344
2014,4,1000065,14737
2014,4,1000064,3650
2014,4,1000063,5550
2014,4,1000062,7178
2014,4,1000061,9233
2014,4,1000060,8256
2014,4,1000059,3615
2014,4,1000058,11608
2014,4,1000057,5941
2014,4,1000056,28849
2014,4,1000055,5963
2014,4,1000054,4723
2014,4,1000053,7063
2014,4,1000052,4291
2014,4,1000051,4916
2014,4,1000050,3060
2014,4,1000049,4054
2014,4,1000048,66356
2014,4,1000047,44908
2014,4,1000046,45993
2014,4,1000045,32846
2014,4,1000044,34457
2014,4,1000043,5299
2014,4,1000042,15963
2014,4,1000041,11675
2014,4,1000040,86241
2014,4,1000039,147915
2014,4,1000038,7182
2014,4,1000037,21074
2014,4,1000036,13908
2014,4,1000035,4039
2014,4,1000034,15165
2014,4,1000033,12842
2014,4,1000032,5883
2014,4,1000031,2748
2014,4,1000030,15091
2014,4,1000029,2931
2014,4,1000028,4332
2014,4,1000027,4291
2014,4,1000026,621
2014,4,1000025,1213
2014,4,1000024,1907
2014,4,1000023,3058
2014,4,1000022,5887
2014,4,1000021,3301
2014,4,1000020,3016
2014,4,1000019,8843
2014,4,1000018,5832
2014,4,1000017,12167
2014,4,1000016,6349
2014,4,1000015,18365
2014,4,1000014,14791
2014,4,1000013,10518
2014,4,1000012,1367
2014,4,1000011,7847
2014,4,1000010,8880
2014,4,1000009,4608
2014,4,1000008,5328
2014,4,1000007,18320
2014,4,1000006,17354
2014,4,1000005,1567
2014,4,1000004,6636
2014,4,1000003,43988
2014,4,1000002,9315
2014,4,1000001,20273
2014,3,1001010,3436
2014,3,1001009,3847
2014,3,1001008,4885
2014,3,1001007,1157
2014,3,1001006,1881
2014,3,1001005,8391
2014,3,1001004,7078
2014,3,1001003,3215
2014,3,1001002,4475
2014,3,1001001,4965
2014,3,1001000,9306
2014,3,1000999,6587
2014,3,1000998,2382
2014,3,1000997,2546
2014,3,1000996,3644
2014,3,1000995,4674
2014,3,1000994,4300
2014,3,1000993,13126
2014,3,1000992,3758
2014,3,1000991,5516
2014,3,1000990,4567
2014,3,1000989,3465
2014,3,1000988,3974
2014,3,1000987,2541
2014,3,1000986,10910
2014,3,1000985,1391
2014,3,1000984,12399
2014,3,1000983,10152
2014,3,1000982,1235
2014,3,1000981,3942
2014,3,1000980,4077
2014,3,1000979,3199
2014,3,1000978,2840
2014,3,1000977,5571
2014,3,1000976,706
2014,3,1000975,611
2014,3,1000974,2473
2014,3,1000973,2417
2014,3,1000972,2122
2014,3,1000971,1760
2014,3,1000970,488
2014,3,1000969,1617
2014,3,1000968,3726
2014,3,1000967,7492
2014,3,1000966,4417
2014,3,1000965,2467
2014,3,1000964,10700
2014,3,1000963,22872
2014,3,1000962,10910
2014,3,1000961,7537
2014,3,1000960,14627
2014,3,1000959,23254
2014,3,1000958,32425
2014,3,1000957,4795
2014,3,1000956,9442
2014,3,1000955,9562
2014,3,1000954,7905
2014,3,1000953,18023
2014,3,1000952,7191
2014,3,1000951,10157
2014,3,1000950,9188
2014,3,1000949,6590
2014,3,1000948,5161
2014,3,1000947,5754
2014,3,1000946,5237
2014,3,1000945,7035
2014,3,1000944,3879
2014,3,1000943,4799
2014,3,1000942,1426
2014,3,1000941,4750
2014,3,1000940,2053
2014,3,1000939,11955
2014,3,1000938,17299
2014,3,1000937,18890
2014,3,1000936,22118
2014,3,1000935,62538
2014,3,1000934,7459
2014,3,1000933,3614
2014,3,1000932,28085
2014,3,1000931,92954
2014,3,1000930,118136
2014,3,1000929,15397
2014,3,1000928,1159
2014,3,1000927,12882
2014,3,1000926,20443
2014,3,1000925,19992
2014,3,1000924,15499
2014,3,1000923,32110
2014,3,1000922,9360
2014,3,1000921,20486
2014,3,1000920,3634
2014,3,1000919,7429
2014,3,1000918,10116
2014,3,1000917,4971
2014,3,1000916,28495
2014,3,1000915,11400
2014,3,1000914,25290
2014,3,1000913,29558
2014,3,1000912,64342
2014,3,1000911,11596
2014,3,1000910,14750
2014,3,1000909,25109
2014,3,1000908,26712
2014,3,1000907,21331
2014,3,1000906,20521
2014,3,1000905,18231
2014,3,1000904,30209
2014,3,1000903,5527
2014,3,1000902,35880
2014,3,1000901,31839
2014,3,1000900,36418
2014,3,1000899,13932
2014,3,1000898,30361
2014,3,1000897,11270
2014,3,1000896,22312
2014,3,1000895,11616
2014,3,1000894,17937
2014,3,1000893,12367
2014,3,1000892,920
2014,3,1000891,15905
2014,3,1000890,23100
2014,3,1000889,21701
2014,3,1000888,23826
2014,3,1000887,31666
2014,3,1000886,12677
2014,3,1000885,24007
2014,3,1000884,6194
2014,3,1000883,19355
2014,3,1000882,5990
2014,3,1000881,12328
2014,3,1000880,10678
2014,3,1000879,23010
2014,3,1000878,8939
2014,3,1000877,7630
2014,3,1000876,14641
2014,3,1000875,12700
2014,3,1000874,6532
2014,3,1000873,9501
2014,3,1000872,8600
2014,3,1000871,13115
2014,3,1000870,13115
2014,3,1000869,11251
2014,3,1000868,12685
2014,3,1000867,3633
2014,3,1000866,4092
2014,3,1000865,18644
2014,3,1000864,5686
2014,3,1000863,7312
2014,3,1000862,9757
2014,3,1000861,3855
2014,3,1000860,37647
2014,3,1000859,13722
2014,3,1000858,7926
2014,3,1000857,13677
2014,3,1000856,8335
2014,3,1000855,4180
2014,3,1000854,8984
2014,3,1000853,12717
2014,3,1000852,40206
2014,3,1000851,11216
2014,3,1000850,28380
2014,3,1000849,23173
2014,3,1000848,11828
2014,3,1000847,28192
2014,3,1000846,95592
2014,3,1000845,35175
2014,3,1000844,19128
2014,3,1000843,1084
2014,3,1000842,672
2014,3,1000841,1103
2014,3,1000840,1099
2014,3,1000839,2285
2014,3,1000838,1071
2014,3,1000837,5596
2014,3,1000836,3675
2014,3,1000835,1713
2014,3,1000834,4736
2014,3,1000833,3498
2014,3,1000832,4325
2014,3,1000831,5639
2014,3,1000830,4358
2014,3,1000829,15071
2014,3,1000828,2778
2014,3,1000827,3154
2014,3,1000826,1419
2014,3,1000825,893
2014,3,1000824,4073
2014,3,1000823,1162
2014,3,1000822,871
2014,3,1000821,3765
2014,3,1000820,4034
2014,3,1000819,766
2014,3,1000818,552
2014,3,1000817,2047
2014,3,1000816,1256
2014,3,1000815,2304
2014,3,1000814,4700
2014,3,1000813,1370
2014,3,1000812,4666
2014,3,1000811,1982
2014,3,1000810,907
2014,3,1000809,942
2014,3,1000808,603
2014,3,1000807,1990
2014,3,1000806,1353
2014,3,1000805,396
2014,3,1000804,7179
2014,3,1000803,2431
2014,3,1000802,6647
2014,3,1000801,4394
2014,3,1000800,1821
2014,3,1000799,3827
2014,3,1000798,2808
2014,3,1000797,3019
2014,3,1000796,3986
2014,3,1000795,5131
2014,3,1000794,852
2014,3,1000793,1935
2014,3,1000792,1663
2014,3,1000791,999
2014,3,1000790,501
2014,3,1000789,575
2014,3,1000788,5622
2014,3,1000787,2163
2014,3,1000786,1544
2014,3,1000785,15184
2014,3,1000784,1074
2014,3,1000783,1556
2014,3,1000782,1259
2014,3,1000781,6309
2014,3,1000780,6759
2014,3,1000779,4634
2014,3,1000778,5012
2014,3,1000777,6685
2014,3,1000776,1728
2014,3,1000775,2277
2014,3,1000774,4481
2014,3,1000773,24642
2014,3,1000772,16486
2014,3,1000771,22479
2014,3,1000770,16212
2014,3,1000769,1012
2014,3,1000768,5376
2014,3,1000767,1890
2014,3,1000766,2068
2014,3,1000765,4546
2014,3,1000764,1098
2014,3,1000763,970
2014,3,1000762,836
2014,3,1000761,2522
2014,3,1000760,2413
2014,3,1000759,6706
2014,3,1000758,2484
2014,3,1000757,3481
2014,3,1000756,1715
2014,3,1000755,7265
2014,3,1000754,1229
2014,3,1000753,4285
2014,3,1000752,3752
2014,3,1000751,1324
2014,3,1000750,1290
2014,3,1000749,2213
2014,3,1000748,2172
2014,3,1000747,1815
2014,3,1000746,1886
2014,3,1000745,1160
2014,3,1000744,4489
2014,3,1000743,9267
2014,3,1000742,3536
2014,3,1000741,5186
2014,3,1000740,2996
2014,3,1000739,6529
2014,3,1000738,16127
2014,3,1000737,4775
2014,3,1000736,3661
2014,3,1000735,722
2014,3,1000734,1333
2014,3,1000733,1854
2014,3,1000732,1701
2014,3,1000731,4333
2014,3,1000730,5053
2014,3,1000729,3415
2014,3,1000728,5089
2014,3,1000727,12820
2014,3,1000726,12871
2014,3,1000725,5504
2014,3,1000724,4175
2014,3,1000723,2727
2014,3,1000722,3175
2014,3,1000721,12626
2014,3,1000720,12950
2014,3,1000719,28444
2014,3,1000718,2571
2014,3,1000717,1265
2014,3,1000716,5152
2014,3,1000715,1645
2014,3,1000714,1671
2014,3,1000713,13676
2014,3,1000712,4786
2014,3,1000711,6790
2014,3,1000710,15499
2014,3,1000709,2730
2014,3,1000708,2469
2014,3,1000707,8338
2014,3,1000706,4409
2014,3,1000705,3947
2014,3,1000704,958
2014,3,1000703,3372
2014,3,1000702,16189
2014,3,1000701,2599
2014,3,1000700,18317
2014,3,1000699,1149
2014,3,1000698,4281
2014,3,1000697,4609
2014,3,1000696,5457
2014,3,1000695,6002
2014,3,1000694,14471
2014,3,1000693,4258
2014,3,1000692,2601
2014,3,1000691,12963
2014,3,1000690,15427
2014,3,1000689,22348
2014,3,1000688,22046
2014,3,1000687,12149
2014,3,1000686,20428
2014,3,1000685,20232
2014,3,1000684,25004
2014,3,1000683,1349
2014,3,1000682,4066
2014,3,1000681,801
2014,3,1000680,3848
2014,3,1000679,5335
2014,3,1000678,2643
2014,3,1000677,2100
2014,3,1000676,2308
2014,3,1000675,3590
2014,3,1000674,3658
2014,3,1000673,4570
2014,3,1000672,3375
2014,3,1000671,2866
2014,3,1000670,79257
2014,3,1000669,8539
2014,3,1000668,27482
2014,3,1000667,2601
2014,3,1000666,1569
2014,3,1000665,1103
2014,3,1000664,1680
2014,3,1000663,847
2014,3,1000662,806
2014,3,1000661,730
2014,3,1000660,5395
2014,3,1000659,6832
2014,3,1000658,1717
2014,3,1000657,811
2014,3,1000656,2166
2014,3,1000655,11803
2014,3,1000654,27954
2014,3,1000653,4943
2014,3,1000652,1580
2014,3,1000651,16394
2014,3,1000650,2266
2014,3,1000649,2366
2014,3,1000648,14588
2014,3,1000647,1996
2014,3,1000646,1003
2014,3,1000645,1578
2014,3,1000644,35714
2014,3,1000643,35630
2014,3,1000642,50945
2014,3,1000641,3820
2014,3,1000640,8823
2014,3,1000639,1340
2014,3,1000638,2921
2014,3,1000637,2689
2014,3,1000636,13636
2014,3,1000635,5517
2014,3,1000634,15120
2014,3,1000633,5377
2014,3,1000632,4280
2014,3,1000631,19087
2014,3,1000630,6123
2014,3,1000629,921
2014,3,1000628,4351
2014,3,1000627,5816
2014,3,1000626,18991
2014,3,1000625,15293
2014,3,1000624,2376
2014,3,1000623,1166
2014,3,1000622,1367
2014,3,1000621,1366
2014,3,1000620,3409
2014,3,1000619,2784
2014,3,1000618,964
2014,3,1000617,1211
2014,3,1000616,2187
2014,3,1000615,2451
2014,3,1000614,2547
2014,3,1000613,1543
2014,3,1000612,2202
2014,3,1000611,2005
2014,3,1000610,1740
2014,3,1000609,3504
2014,3,1000608,15303
2014,3,1000607,10813
2014,3,1000606,5610
2014,3,1000605,3586
2014,3,1000604,2519
2014,3,1000603,2036
2014,3,1000602,2876
2014,3,1000601,756
2014,3,1000600,2592
2014,3,1000599,1663
2014,3,1000598,2584
2014,3,1000597,3690
2014,3,1000596,3451
2014,3,1000595,3913
2014,3,1000594,1279
2014,3,1000593,2548
2014,3,1000592,2900
2014,3,1000591,8035
2014,3,1000590,4016
2014,3,1000589,2778
2014,3,1000588,1756
2014,3,1000587,3148
2014,3,1000586,2279
2014,3,1000585,1573
2014,3,1000584,1771
2014,3,1000583,2392
2014,3,1000582,1894
2014,3,1000581,3895
2014,3,1000580,3073
2014,3,1000579,4314
2014,3,1000578,6619
2014,3,1000577,4350
2014,3,1000576,8851
2014,3,1000575,4879
2014,3,1000574,2615
2014,3,1000573,3012
2014,3,1000572,1008
2014,3,1000571,867
2014,3,1000570,1319
2014,3,1000569,1662
2014,3,1000568,9046
2014,3,1000567,7523
2014,3,1000566,3415
2014,3,1000565,2623
2014,3,1000564,2113
2014,3,1000563,2381
2014,3,1000562,2888
2014,3,1000561,2584
2014,3,1000560,1823
2014,3,1000559,1378
2014,3,1000558,2522
2014,3,1000557,3054
2014,3,1000556,1164
2014,3,1000555,1108
2014,3,1000554,2144
2014,3,1000553,1579
2014,3,1000552,1822
2014,3,1000551,4190
2014,3,1000550,1839
2014,3,1000549,1611
2014,3,1000548,3333
2014,3,1000547,2819
2014,3,1000546,1300
2014,3,1000545,1781
2014,3,1000544,2005
2014,3,1000543,3052
2014,3,1000542,1033
2014,3,1000541,3471
2014,3,1000540,1920
2014,3,1000539,2877
2014,3,1000538,3637
2014,3,1000537,4268
2014,3,1000536,3860
2014,3,1000535,1522
2014,3,1000534,3085
2014,3,1000533,2967
2014,3,1000532,2017
2014,3,1000531,1644
2014,3,1000530,1402
2014,3,1000529,2156
2014,3,1000528,2383
2014,3,1000527,2120
2014,3,1000526,2099
2014,3,1000525,1905
2014,3,1000524,1755
2014,3,1000523,1453
2014,3,1000522,4915
2014,3,1000521,6850
2014,3,1000520,1791
2014,3,1000519,5999
2014,3,1000518,1183
2014,3,1000517,2064
2014,3,1000516,1896
2014,3,1000515,3308
2014,3,1000514,1426
2014,3,1000513,3788
2014,3,1000512,2959
2014,3,1000511,3741
2014,3,1000510,2114
2014,3,1000509,2960
2014,3,1000508,2632
2014,3,1000507,2688
2014,3,1000506,4113
2014,3,1000505,14709
2014,3,1000504,21877
2014,3,1000503,13011
2014,3,1000502,6221
2014,3,1000501,1816
2014,3,1000500,4983
2014,3,1000499,8484
2014,3,1000498,3975
2014,3,1000497,11140
2014,3,1000496,4643
2014,3,1000495,4319
2014,3,1000494,5429
2014,3,1000493,9027
2014,3,1000492,8062
2014,3,1000491,16340
2014,3,1000490,1003
2014,3,1000489,820
2014,3,1000488,6820
2014,3,1000487,24178
2014,3,1000486,7107
2014,3,1000485,3461
2014,3,1000484,7890
2014,3,1000483,2607
2014,3,1000482,6331
2014,3,1000481,5044
2014,3,1000480,32340
2014,3,1000479,7794
2014,3,1000478,1098
2014,3,1000477,18880
2014,3,1000476,2395
2014,3,1000475,4393
2014,3,1000474,9406
2014,3,1000473,15545
2014,3,1000472,10412
2014,3,1000471,20462
2014,3,1000470,3757
2014,3,1000469,10629
2014,3,1000468,16874
2014,3,1000467,14286
2014,3,1000466,16117
2014,3,1000465,5895
2014,3,1000464,4368
2014,3,1000463,2757
2014,3,1000462,22504
2014,3,1000461,11712
2014,3,1000460,2389
2014,3,1000459,6319
2014,3,1000458,3807
2014,3,1000457,1133
2014,3,1000456,1430
2014,3,1000455,1354
2014,3,1000454,1631
2014,3,1000453,950
2014,3,1000452,69050
2014,3,1000451,25603
2014,3,1000450,1394
2014,3,1000449,2015
2014,3,1000448,1603
2014,3,1000447,1846
2014,3,1000446,2476
2014,3,1000445,1961
2014,3,1000444,5415
2014,3,1000443,3109
2014,3,1000442,1913
2014,3,1000441,1760
2014,3,1000440,1363
2014,3,1000439,6312
2014,3,1000438,1428
2014,3,1000437,2070
2014,3,1000436,3115
2014,3,1000435,1249
2014,3,1000434,1635
2014,3,1000433,1496
2014,3,1000432,1809
2014,3,1000431,1470
2014,3,1000430,5010
2014,3,1000429,4378
2014,3,1000428,3308
2014,3,1000427,1793
2014,3,1000426,1523
2014,3,1000425,1891
2014,3,1000424,1809
2014,3,1000423,1138
2014,3,1000422,1432
2014,3,1000421,2895
2014,3,1000420,1239
2014,3,1000419,1883
2014,3,1000418,1713
2014,3,1000417,1250
2014,3,1000416,3695
2014,3,1000415,2809
2014,3,1000414,850
2014,3,1000413,6849
2014,3,1000412,3681
2014,3,1000411,2676
2014,3,1000410,1324
2014,3,1000409,1284
2014,3,1000408,898
2014,3,1000407,1794
2014,3,1000406,1712
2014,3,1000405,2665
2014,3,1000404,2178
2014,3,1000403,3485
2014,3,1000402,3774
2014,3,1000401,3968
2014,3,1000400,3471
2014,3,1000399,3046
2014,3,1000398,2377
2014,3,1000397,1782
2014,3,1000396,1335
2014,3,1000395,2052
2014,3,1000394,2109
2014,3,1000393,2235
2014,3,1000392,973
2014,3,1000391,1301
2014,3,1000390,1249
2014,3,1000389,2054
2014,3,1000388,1353
2014,3,1000387,1955
2014,3,1000386,2008
2014,3,1000385,1993
2014,3,1000384,2633
2014,3,1000383,2343
2014,3,1000382,2788
2014,3,1000381,2625
2014,3,1000380,4132
2014,3,1000379,6157
2014,3,1000378,4250
2014,3,1000377,3091
2014,3,1000376,764
2014,3,1000375,1565
2014,3,1000374,2192
2014,3,1000373,1267
2014,3,1000372,1884
2014,3,1000371,3890
2014,3,1000370,1272
2014,3,1000369,1506
2014,3,1000368,968
2014,3,1000367,1244
2014,3,1000366,1206
2014,3,1000365,1676
2014,3,1000364,2134
2014,3,1000363,2573
2014,3,1000362,4037
2014,3,1000361,3180
2014,3,1000360,2185
2014,3,1000359,2358
2014,3,1000358,6632
2014,3,1000357,2359
2014,3,1000356,1218
2014,3,1000355,987
2014,3,1000354,1296
2014,3,1000353,1507
2014,3,1000352,2221
2014,3,1000351,2336
2014,3,1000350,6248
2014,3,1000349,4654
2014,3,1000348,1923
2014,3,1000347,3008
2014,3,1000346,1607
2014,3,1000345,1403
2014,3,1000344,1568
2014,3,1000343,987
2014,3,1000342,6808
2014,3,1000341,691
2014,3,1000340,847
2014,3,1000339,2763
2014,3,1000338,2280
2014,3,1000337,2800
2014,3,1000336,1879
2014,3,1000335,1503
2014,3,1000334,1985
2014,3,1000333,927
2014,3,1000332,1231
2014,3,1000331,1656
2014,3,1000330,968
2014,3,1000329,1309
2014,3,1000328,550
2014,3,1000327,6467
2014,3,1000326,1917
2014,3,1000325,1538
2014,3,1000324,4192
2014,3,1000323,1253
2014,3,1000322,1875
2014,3,1000321,1415
2014,3,1000320,1605
2014,3,1000319,6714
2014,3,1000318,2891
2014,3,1000317,1625
2014,3,1000316,2403
2014,3,1000315,3252
2014,3,1000314,2986
2014,3,1000313,1914
2014,3,1000312,3872
2014,3,1000311,1669
2014,3,1000310,2671
2014,3,1000309,3546
2014,3,1000308,2462
2014,3,1000307,1017
2014,3,1000306,4309
2014,3,1000305,4211
2014,3,1000304,2159
2014,3,1000303,1715
2014,3,1000302,2500
2014,3,1000301,1506
2014,3,1000300,1434
2014,3,1000299,2163
2014,3,1000298,1929
2014,3,1000297,1203
2014,3,1000296,1968
2014,3,1000295,3242
2014,3,1000294,3838
