year,quarter,district,s_worker
2016,1,1000831,1136
2016,1,1000830,1030
2016,1,1000829,273
2016,1,1000828,299
2016,1,1000827,99
2016,1,1000826,79
2016,1,1000825,297
2016,1,1000824,934
2016,1,1000823,33
2016,1,1000822,63
2016,1,1000820,222
2016,1,1000819,74
2016,1,1000818,49
2016,1,1000817,326
2016,1,1000816,436
2016,1,1000815,341
2016,1,1000814,514
2016,1,1000813,254
2016,1,1000812,357
2016,1,1000811,287
2016,1,1000810,195
2016,1,1000809,2
2016,1,1000808,85
2016,1,1000807,61
2016,1,1000806,79
2016,1,1000805,12
2016,1,1000804,352
2016,1,1000803,237
2016,1,1000802,520
2016,1,1000800,258
2016,1,1000799,138
2016,1,1000798,1500
2016,1,1000797,17
2016,1,1000796,121
2016,1,1000795,70
2016,1,1000794,171
2016,1,1000793,410
2016,1,1000792,175
2016,1,1000791,28
2016,1,1000790,137
2016,1,1000789,34
2016,1,1000788,752
2016,1,1000787,517
2016,1,1000786,82
2016,1,1000785,17
2016,1,1000784,123
2016,1,1000783,170
2016,1,1000782,143
2016,1,1000781,397
2016,1,1000780,218
2016,1,1000779,174
2016,1,1000778,142
2016,1,1000777,36
2016,1,1000776,8
2016,1,1000774,421
2016,1,1000773,16144
2016,1,1000772,267
2016,1,1000771,132
2016,1,1000770,211
2016,1,1000769,126
2016,1,1000768,121
2016,1,1000767,2
2016,1,1000766,327
2016,1,1000765,194
2016,1,1000763,37
2016,1,1000762,75
2016,1,1000761,157
2016,1,1000760,43
2016,1,1000759,69
2016,1,1000758,1997
2016,1,1000757,255
2016,1,1000756,119
2016,1,1000755,309
2016,1,1000754,100
2016,1,1000753,21
2016,1,1000752,233
2016,1,1000751,137
2016,1,1000750,19
2016,1,1000749,160
2016,1,1000748,132
2016,1,1000747,790
2016,1,1000746,70
2016,1,1000745,377
2016,1,1000744,591
2016,1,1000743,1799
2016,1,1000742,246
2016,1,1000741,108
2016,1,1000740,33
2016,1,1000739,1322
2016,1,1000738,446
2016,1,1000737,138
2016,1,1000736,108
2016,1,1000735,37
2016,1,1000734,99
2016,1,1000733,15
2016,1,1000732,387
2016,1,1000731,355
2016,1,1000730,74
2016,1,1000729,5
2016,1,1000728,53
2016,1,1000727,301
2016,1,1000724,2337
2016,1,1000723,13
2016,1,1000722,731
2016,1,1000721,559
2016,1,1000720,42
2016,1,1000719,4183
2016,1,1000718,419
2016,1,1000717,383
2016,1,1000716,91
2016,1,1000715,121
2016,1,1000714,43
2016,1,1000713,437
2016,1,1000712,2293
2016,1,1000711,179
2016,1,1000710,2244
2016,1,1000709,58
2016,1,1000708,7
2016,1,1000707,240
2016,1,1000706,190
2016,1,1000705,94
2016,1,1000704,89
2016,1,1000703,87
2016,1,1000702,100
2016,1,1000701,30
2016,1,1000700,1657
2016,1,1000699,16
2016,1,1000698,1809
2016,1,1000697,15
2016,1,1000696,46
2016,1,1000695,173
2016,1,1000694,750
2016,1,1000693,1589
2016,1,1000692,311
2016,1,1000691,3211
2016,1,1000690,276
2016,1,1000689,3541
2016,1,1000688,4168
2016,1,1000687,1578
2016,1,1000686,322
2016,1,1000685,1565
2016,1,1000684,620
2016,1,1000683,219
2016,1,1000682,796
2016,1,1000681,164
2016,1,1000680,342
2016,1,1000679,2781
2016,1,1000678,421
2016,1,1000677,349
2016,1,1000676,495
2016,1,1000675,621
2016,1,1000674,582
2016,1,1000673,694
2016,1,1000672,14
2016,1,1000671,616
2016,1,1000670,1850
2016,1,1000669,176
2016,1,1000668,1115
2016,1,1000667,190
2016,1,1000666,69
2016,1,1000665,245
2016,1,1000664,4
2016,1,1000663,159
2016,1,1000662,47
2016,1,1000661,53
2016,1,1000660,738
2016,1,1000659,10
2016,1,1000658,178
2016,1,1000657,64
2016,1,1000656,2
2016,1,1000655,514
2016,1,1000654,2440
2016,1,1000653,1401
2016,1,1000652,97
2016,1,1000651,35
2016,1,1000650,230
2016,1,1000649,714
2016,1,1000648,1203
2016,1,1000647,765
2016,1,1000646,191
2016,1,1000645,27
2016,1,1000644,1262
2016,1,1000643,7089
2016,1,1000642,393
2016,1,1000641,105
2016,1,1000640,98
2016,1,1000639,262
2016,1,1000638,251
2016,1,1000637,185
2016,1,1000636,757
2016,1,1000635,594
2016,1,1000634,2883
2016,1,1000633,13
2016,1,1000632,157
2016,1,1000631,165
2016,1,1000630,26
2016,1,1000629,454
2016,1,1000628,43
2016,1,1000627,181
2016,1,1000626,23
2016,1,1000625,235
2016,1,1000624,229
2016,1,1000623,227
2016,1,1000622,233
2016,1,1000621,242
2016,1,1000620,724
2016,1,1000619,269
2016,1,1000618,47
2016,1,1000617,121
2016,1,1000616,303
2016,1,1000615,440
2016,1,1000614,867
2016,1,1000613,115
2016,1,1000612,48
2016,1,1000611,102
2016,1,1000610,837
2016,1,1000609,52
2016,1,1000608,2650
2016,1,1000607,519
2016,1,1000606,853
2016,1,1000605,1080
2016,1,1000604,484
2016,1,1000603,251
2016,1,1000602,445
2016,1,1000601,171
2016,1,1000600,48
2016,1,1000599,2
2016,1,1000598,352
2016,1,1000597,1371
2016,1,1000596,220
2016,1,1000595,771
2016,1,1000594,105
2016,1,1000593,227
2016,1,1000592,691
2016,1,1000591,324
2016,1,1000590,733
2016,1,1000589,763
2016,1,1000588,10
2016,1,1000587,474
2016,1,1000586,10
2016,1,1000585,64
2016,1,1000584,195
2016,1,1000583,430
2016,1,1000582,127
2016,1,1000581,355
2016,1,1000580,177
2016,1,1000579,250
2016,1,1000578,844
2016,1,1000577,1093
2016,1,1000576,901
2016,1,1000575,8
2016,1,1000574,246
2016,1,1000573,525
2016,1,1000572,60
2016,1,1000571,38
2016,1,1000570,7
2016,1,1000569,529
2016,1,1000568,647
2016,1,1000567,93
2016,1,1000566,120
2016,1,1000565,277
2016,1,1000564,112
2016,1,1000563,45
2016,1,1000562,78
2016,1,1000561,385
2016,1,1000560,838
2016,1,1000559,126
2016,1,1000558,152
2016,1,1000557,292
2016,1,1000556,23
2016,1,1000555,106
2016,1,1000554,262
2016,1,1000553,74
2016,1,1000552,18
2016,1,1000551,276
2016,1,1000550,180
2016,1,1000549,219
2016,1,1000548,365
2016,1,1000547,124
2016,1,1000546,103
2016,1,1000545,156
2016,1,1000544,2
2016,1,1000543,569
2016,1,1000542,263
2016,1,1000541,469
2016,1,1000539,312
2016,1,1000538,452
2016,1,1000537,178
2016,1,1000536,736
2016,1,1000535,212
2016,1,1000534,783
2016,1,1000533,229
2016,1,1000532,901
2016,1,1000531,98
2016,1,1000530,172
2016,1,1000529,243
2016,1,1000528,394
2016,1,1000527,268
2016,1,1000526,97
2016,1,1000525,104
2016,1,1000524,258
2016,1,1000523,570
2016,1,1000522,2432
2016,1,1000521,1003
2016,1,1000519,414
2016,1,1000518,10
2016,1,1000517,327
2016,1,1000516,588
2016,1,1000515,670
2016,1,1000514,158
2016,1,1000513,22
2016,1,1000512,1144
2016,1,1000511,48
2016,1,1000510,411
2016,1,1000509,288
2016,1,1000508,320
2016,1,1000507,95
2016,1,1000506,114
2016,1,1000505,122
2016,1,1000504,1516
2016,1,1000503,4
2016,1,1000502,116
2016,1,1000501,288
2016,1,1000500,404
2016,1,1000499,3859
2016,1,1000498,195
2016,1,1000497,1770
2016,1,1000496,143
2016,1,1000495,140
2016,1,1000494,17
2016,1,1000493,441
2016,1,1000492,4384
2016,1,1000491,397
2016,1,1000490,29
2016,1,1000489,113
2016,1,1000488,1235
2016,1,1000487,692
2016,1,1000486,115
2016,1,1000485,500
2016,1,1000484,3415
2016,1,1000483,346
2016,1,1000482,645
2016,1,1000481,982
2016,1,1000480,578
2016,1,1000479,313
2016,1,1000478,235
2016,1,1000477,1621
2016,1,1000476,186
2016,1,1000475,968
2016,1,1000474,1413
2016,1,1000473,143
2016,1,1000472,1113
2016,1,1000471,68
2016,1,1000470,218
2016,1,1000469,3400
2016,1,1000468,384
2016,1,1000467,4534
2016,1,1000466,786
2016,1,1000465,329
2016,1,1000464,458
2016,1,1000463,73
2016,1,1000462,1004
2016,1,1000461,350
2016,1,1000460,55
2016,1,1000459,506
2016,1,1000458,112
2016,1,1000457,99
2016,1,1000456,88
2016,1,1000455,10
2016,1,1000454,342
2016,1,1000453,12
2016,1,1000452,15437
2016,1,1000451,2998
2016,1,1000450,205
2016,1,1000449,422
2016,1,1000448,259
2016,1,1000447,169
2016,1,1000446,325
2016,1,1000445,93
2016,1,1000444,148
2016,1,1000443,2898
2016,1,1000442,338
2016,1,1000440,278
2016,1,1000439,432
2016,1,1000438,81
2016,1,1000437,342
2016,1,1000436,730
2016,1,1000435,10
2016,1,1000434,61
2016,1,1000433,233
2016,1,1000432,209
2016,1,1000430,491
2016,1,1000429,452
2016,1,1000428,387
2016,1,1000427,98
2016,1,1000426,722
2016,1,1000425,258
2016,1,1000424,802
2016,1,1000423,196
2016,1,1000422,66
2016,1,1000421,104
2016,1,1000420,166
2016,1,1000419,336
2016,1,1000418,264
2016,1,1000417,212
2016,1,1000416,264
2016,1,1000415,294
2016,1,1000414,23
2016,1,1000413,481
2016,1,1000412,305
2016,1,1000411,57
2016,1,1000410,231
2016,1,1000409,104
2016,1,1000408,132
2016,1,1000407,28
2016,1,1000406,325
2016,1,1000405,753
2016,1,1000404,65
2016,1,1000403,335
2016,1,1000402,1034
2016,1,1000401,293
2016,1,1000400,700
2016,1,1000399,193
2016,1,1000398,21
2016,1,1000397,24
2016,1,1000396,29
2016,1,1000395,476
2016,1,1000394,167
2016,1,1000393,977
2016,1,1000392,92
2016,1,1000391,35
2016,1,1000390,131
2016,1,1000389,53
2016,1,1000388,456
2016,1,1000387,387
2016,1,1000386,705
2016,1,1000385,112
2016,1,1000384,347
2016,1,1000382,13
2016,1,1000381,492
2016,1,1000380,462
2016,1,1000379,2408
2016,1,1000378,103
2016,1,1000377,79
2016,1,1000376,195
2016,1,1000375,96
2016,1,1000374,39
2016,1,1000373,60
2016,1,1000372,162
2016,1,1000371,119
2016,1,1000370,346
2016,1,1000369,121
2016,1,1000367,326
2016,1,1000366,216
2016,1,1000365,282
2016,1,1000364,269
2016,1,1000363,452
2016,1,1000362,578
2016,1,1000360,465
2016,1,1000359,18
2016,1,1000358,903
2016,1,1000357,162
2016,1,1000356,213
2016,1,1000355,144
2016,1,1000354,54
2016,1,1000353,556
2016,1,1000352,305
2016,1,1000351,93
2016,1,1000350,54
2016,1,1000349,293
2016,1,1000348,287
2016,1,1000347,88
2016,1,1000346,616
2016,1,1000345,171
2016,1,1000344,93
2016,1,1000343,12
2016,1,1000342,537
2016,1,1000341,87
2016,1,1000339,260
2016,1,1000338,546
2016,1,1000337,694
2016,1,1000336,221
2016,1,1000335,76
2016,1,1000334,17
2016,1,1000333,401
2016,1,1000332,6
2016,1,1000331,342
2016,1,1000329,78
2016,1,1000328,133
2016,1,1000327,669
2016,1,1000326,162
2016,1,1000325,271
2016,1,1000324,379
2016,1,1000323,5
2016,1,1000322,151
2016,1,1000321,367
2016,1,1000320,31
2016,1,1000319,717
2016,1,1000318,915
2016,1,1000317,32
2016,1,1000315,268
2016,1,1000314,161
2016,1,1000313,412
2016,1,1000312,201
2016,1,1000311,437
2016,1,1000310,44
2016,1,1000309,91
2016,1,1000308,133
2016,1,1000307,61
2016,1,1000306,28
2016,1,1000305,92
2016,1,1000304,109
2016,1,1000303,282
2016,1,1000302,131
2016,1,1000301,370
2016,1,1000300,77
2016,1,1000299,204
2016,1,1000298,223
2016,1,1000296,956
2016,1,1000295,419
2016,1,1000294,2258
2016,1,1000293,25
2016,1,1000292,171
2016,1,1000291,3066
2016,1,1000290,140
2016,1,1000289,3124
2016,1,1000288,576
2016,1,1000287,1176
2016,1,1000286,47
2016,1,1000285,568
2016,1,1000284,628
2016,1,1000283,149
2016,1,1000282,45
2016,1,1000281,77
2016,1,1000280,675
2016,1,1000279,96
2016,1,1000278,231
2016,1,1000277,948
2016,1,1000276,789
2016,1,1000274,774
2016,1,1000273,292
2016,1,1000270,241
2016,1,1000269,61
2016,1,1000268,841
2016,1,1000267,203
2016,1,1000266,47
2016,1,1000265,142
2016,1,1000264,53
2016,1,1000263,103
2016,1,1000261,12
2016,1,1000260,677
2016,1,1000259,452
2016,1,1000258,534
2016,1,1000257,277
2016,1,1000256,471
2016,1,1000255,281
2016,1,1000254,98
2016,1,1000253,60
2016,1,1000252,591
2016,1,1000251,358
2016,1,1000250,392
2016,1,1000249,62
2016,1,1000248,291
2016,1,1000247,223
2016,1,1000246,457
2016,1,1000245,503
2016,1,1000244,104
2016,1,1000243,90
2016,1,1000242,450
2016,1,1000241,27
2016,1,1000240,9
2016,1,1000239,74
2016,1,1000238,126
2016,1,1000237,193
2016,1,1000236,1124
2016,1,1000235,220
2016,1,1000234,73
2016,1,1000233,1126
2016,1,1000232,96
2016,1,1000231,169
2016,1,1000230,171
2016,1,1000229,323
2016,1,1000228,38
2016,1,1000227,88
2016,1,1000226,627
2016,1,1000225,39
2016,1,1000224,116
2016,1,1000223,284
2016,1,1000222,452
2016,1,1000221,226
2016,1,1000220,7
2016,1,1000219,15
2016,1,1000218,101
2016,1,1000217,387
2016,1,1000216,278
2016,1,1000215,70
2016,1,1000214,610
2016,1,1000213,328
2016,1,1000212,2002
2016,1,1000211,171
2016,1,1000210,2060
2016,1,1000209,817
2016,1,1000208,1427
2016,1,1000207,196
2016,1,1000206,216
2016,1,1000205,656
2016,1,1000204,96
2016,1,1000203,307
2016,1,1000202,804
2016,1,1000201,2857
2016,1,1000200,170
2016,1,1000199,394
2016,1,1000198,568
2016,1,1000197,389
2016,1,1000196,1000
2016,1,1000195,187
2016,1,1000194,235
2016,1,1000193,990
2016,1,1000192,175
2016,1,1000191,12
2016,1,1000190,260
2016,1,1000189,805
2016,1,1000188,234
2016,1,1000187,139
2016,1,1000186,81
2016,1,1000185,116
2016,1,1000184,303
2016,1,1000183,407
2016,1,1000182,1106
2016,1,1000181,187
2016,1,1000180,529
2016,1,1000179,63
2016,1,1000178,14
2016,1,1000177,854
2016,1,1000176,172
2016,1,1000175,334
2016,1,1000174,109
2016,1,1000173,9
2016,1,1000172,8
2016,1,1000171,5
2016,1,1000170,165
2016,1,1000168,268
2016,1,1000167,200
2016,1,1000166,369
2016,1,1000165,1236
2016,1,1000164,94
2016,1,1000162,20
2016,1,1000161,540
2016,1,1000160,328
2016,1,1000159,435
2016,1,1000158,1328
2016,1,1000157,806
2016,1,1000156,149
2016,1,1000155,1608
2016,1,1000154,705
2016,1,1000153,459
2016,1,1000152,272
2016,1,1000151,497
2016,1,1000150,230
2016,1,1000149,400
2016,1,1000148,198
2016,1,1000147,148
2016,1,1000146,835
2016,1,1000145,106
2016,1,1000144,100
2016,1,1000143,8
2016,1,1000142,173
2016,1,1000141,239
2016,1,1000140,242
2016,1,1000139,906
2016,1,1000138,347
2016,1,1000137,316
2016,1,1000136,72
2016,1,1000135,232
2016,1,1000134,516
2016,1,1000133,522
2016,1,1000132,1771
2016,1,1000131,82
2016,1,1000130,318
2016,1,1000129,41
2016,1,1000128,69
2016,1,1000127,914
2016,1,1000126,66
2016,1,1000124,1746
2016,1,1000123,44
2016,1,1000122,77
2016,1,1000121,1911
2016,1,1000120,1309
2016,1,1000119,118
2016,1,1000118,4148
2016,1,1000117,151
2016,1,1000116,2349
2016,1,1000115,2190
2016,1,1000114,3880
2016,1,1000113,3299
2016,1,1000112,1025
2016,1,1000111,251
2016,1,1000110,3115
2016,1,1000109,358
2016,1,1000108,2206
2016,1,1000107,641
2016,1,1000106,213
2016,1,1000105,1802
2016,1,1000104,1615
2016,1,1000103,181
2016,1,1000102,30
2016,1,1000101,3
2016,1,1000100,157
2016,1,1000099,347
2016,1,1000098,112
2016,1,1000097,31
2016,1,1000096,183
2016,1,1000095,773
2016,1,1000094,69
2016,1,1000093,99
2016,1,1000091,406
2016,1,1000090,388
2016,1,1000089,34
2016,1,1000088,15281
2016,1,1000087,173
2016,1,1000086,53
2016,1,1000085,56
2016,1,1000084,670
2016,1,1000082,425
2016,1,1000081,685
2016,1,1000080,1178
2016,1,1000079,4631
2016,1,1000078,1910
2016,1,1000077,4166
2016,1,1000076,1315
2016,1,1000075,240
2016,1,1000074,119
2016,1,1000073,816
2016,1,1000072,73
2016,1,1000071,1417
2016,1,1000070,501
2016,1,1000069,207
2016,1,1000068,946
2016,1,1000067,774
2016,1,1000066,2729
2016,1,1000065,951
2016,1,1000064,165
2016,1,1000063,1676
2016,1,1000062,59
2016,1,1000061,183
2016,1,1000060,130
2016,1,1000059,426
2016,1,1000058,272
2016,1,1000057,963
2016,1,1000056,2451
2016,1,1000055,306
2016,1,1000054,42
2016,1,1000053,34
2016,1,1000052,301
2016,1,1000051,2122
2016,1,1000050,288
2016,1,1000049,472
2016,1,1000048,2326
2016,1,1000047,1029
2016,1,1000046,1844
2016,1,1000045,2852
2016,1,1000044,1047
2016,1,1000043,193
2016,1,1000042,1731
2016,1,1000041,3961
2016,1,1000040,964
2016,1,1000039,35442
2016,1,1000037,883
2016,1,1000036,4480
2016,1,1000035,20
2016,1,1000034,1477
2016,1,1000033,1097
2016,1,1000032,1689
2016,1,1000031,58
2016,1,1000030,391
2016,1,1000029,203
2016,1,1000028,2007
2016,1,1000026,164
2016,1,1000025,236
2016,1,1000024,257
2016,1,1000023,6
2016,1,1000022,63
2016,1,1000021,1375
2016,1,1000020,156
2016,1,1000019,679
2016,1,1000016,488
2016,1,1000015,2018
2016,1,1000014,11
2016,1,1000013,2294
2016,1,1000012,529
2016,1,1000011,19
2016,1,1000010,121
2016,1,1000009,440
2016,1,1000008,1510
2016,1,1000007,55
2016,1,1000006,24
2016,1,1000005,95
2016,1,1000004,15
2016,1,1000003,1085
2016,1,1000001,885
2015,4,1001496,20413
2015,4,1001495,26362
2015,4,1001494,30380
2015,4,1001493,13572
2015,4,1001492,168354
2015,4,1001491,5551
2015,4,1001490,564
2015,4,1001489,147
2015,4,1001488,7
2015,4,1001487,18
2015,4,1001483,710
2015,4,1001482,396
2015,4,1001481,400
2015,4,1001480,311
2015,4,1001479,175
2015,4,1001478,656
2015,4,1001477,240
2015,4,1001476,14
2015,4,1001475,34
2015,4,1001474,502
2015,4,1001471,3159
2015,4,1001466,413
2015,4,1001464,57
2015,4,1001463,18
2015,4,1001462,246
2015,4,1001460,341
2015,4,1001459,341
2015,4,1001458,232
2015,4,1001456,15
2015,4,1001454,45
2015,4,1001453,18
2015,4,1001452,153
2015,4,1001450,496
2015,4,1001449,1905
2015,4,1001448,174
2015,4,1001447,328
2015,4,1001445,87
2015,4,1001441,111
2015,4,1001439,26
2015,4,1001438,15
2015,4,1001437,37
2015,4,1001433,2
2015,4,1001431,137
2015,4,1001430,4051
2015,4,1001429,43
2015,4,1001427,59
2015,4,1001424,312
2015,4,1001423,140
2015,4,1001421,7
2015,4,1001419,16
2015,4,1001418,5
2015,4,1001417,46
2015,4,1001415,137
2015,4,1001414,485
2015,4,1001413,28
2015,4,1001411,174
2015,4,1001409,2
2015,4,1001407,728
2015,4,1001406,248
2015,4,1001405,8
2015,4,1001402,266
2015,4,1001401,13
2015,4,1001400,55
2015,4,1001399,190
2015,4,1001398,104
2015,4,1001397,49
2015,4,1001396,250
2015,4,1001395,700
2015,4,1001394,198
2015,4,1001393,492
2015,4,1001391,17
2015,4,1001390,33
2015,4,1001386,123
2015,4,1001385,21
2015,4,1001374,299
2015,4,1001367,27
2015,4,1001364,131
2015,4,1001363,58
2015,4,1001361,26
2015,4,1001359,130
2015,4,1001358,13
2015,4,1001357,73
2015,4,1001356,130
2015,4,1001355,60
2015,4,1001354,148
2015,4,1001353,451
2015,4,1001352,88
2015,4,1001351,105
2015,4,1001349,84
2015,4,1001347,52
2015,4,1001343,178
2015,4,1001340,35
2015,4,1001339,8
2015,4,1001338,77
2015,4,1001336,222
2015,4,1001335,266
2015,4,1001334,4
2015,4,1001333,23
2015,4,1001332,257
2015,4,1001330,53
2015,4,1001329,83
2015,4,1001326,120
2015,4,1001323,24
2015,4,1001321,99
2015,4,1001319,6
2015,4,1001317,15
2015,4,1001316,1359
2015,4,1001313,196
2015,4,1001310,99
2015,4,1001309,75
2015,4,1001308,26
2015,4,1001307,292
2015,4,1001304,93
2015,4,1001301,140
2015,4,1001299,114
2015,4,1001298,277
2015,4,1001297,31
2015,4,1001296,22
2015,4,1001295,219
2015,4,1001294,1569
2015,4,1001289,25
2015,4,1001286,39
2015,4,1001285,2374
2015,4,1001284,227
2015,4,1001283,445
2015,4,1001282,1580
2015,4,1001281,2653
2015,4,1001280,454
2015,4,1001278,163
2015,4,1001277,1815
2015,4,1001275,1202
2015,4,1001274,2420
2015,4,1001273,7064
2015,4,1001271,924
2015,4,1001270,225
2015,4,1001268,340
2015,4,1001267,31
2015,4,1001266,240
2015,4,1001265,213
2015,4,1001263,797
2015,4,1001261,982
2015,4,1001260,2395
2015,4,1001259,58
2015,4,1001257,4168
2015,4,1001256,120
2015,4,1001255,598
2015,4,1001254,378
2015,4,1001253,76
2015,4,1001252,502
2015,4,1001251,462
2015,4,1001250,45
2015,4,1001249,71
2015,4,1001248,253
2015,4,1001247,134
2015,4,1001246,570
2015,4,1001245,4909
2015,4,1001244,351
2015,4,1001243,83
2015,4,1001242,1690
2015,4,1001241,1393
2015,4,1001240,1256
2015,4,1001239,21515
2015,4,1001238,3146
2015,4,1001236,755
2015,4,1001235,11904
2015,4,1001234,231
2015,4,1001233,3114
2015,4,1001232,1812
2015,4,1001231,4296
2015,4,1001230,21966
2015,4,1001229,662
2015,4,1001228,5333
2015,4,1001227,14751
2015,4,1001226,14106
2015,4,1001225,729
2015,4,1001224,2
2015,4,1001223,53651
2015,4,1001222,69
2015,4,1001221,552
2015,4,1001220,1054
2015,4,1001218,496
2015,4,1001217,51
2015,4,1001216,3427
2015,4,1001215,2337
2015,4,1001214,20802
2015,4,1001213,2020
2015,4,1001212,384
2015,4,1001211,428
2015,4,1001210,23527
2015,4,1001209,26181
2015,4,1001208,8769
2015,4,1001207,1266
2015,4,1001206,1999
2015,4,1001205,4141
2015,4,1001204,14260
2015,4,1001203,26062
2015,4,1001202,40444
2015,4,1001201,1100
2015,4,1001200,7518
2015,4,1001199,16829
2015,4,1001198,682
2015,4,1001197,12116
2015,4,1001196,65736
2015,4,1001195,718
2015,4,1001194,681
2015,4,1001193,2460
2015,4,1001192,3092
2015,4,1001190,2347
2015,4,1001189,3485
2015,4,1001188,204
2015,4,1001187,253
