year,quarter,district,floatpop
2016,3,1000057,177369
2016,3,1000058,71958
2016,3,1000059,15779
2016,3,1000060,97953
2016,3,1000061,50002
2016,3,1000062,102946
2016,3,1000063,93064
2016,3,1000064,135161
2016,3,1000065,71050
2016,3,1000066,64634
2016,3,1000067,126915
2016,3,1000068,165148
2016,3,1000069,29413
2016,3,1000070,91662
2016,3,1000071,46873
2016,3,1000072,144961
2016,3,1000073,214161
2016,3,1000074,36236
2016,3,1000075,104408
2016,3,1000076,56306
2016,3,1000077,119886
2016,3,1000078,61169
2016,3,1000079,214979
2016,3,1000080,70809
2016,3,1000081,99644
2016,3,1000082,67324
2016,3,1000083,97854
2016,3,1000084,68582
2016,3,1000085,23545
2016,3,1000086,48612
2016,3,1000087,83792
2016,3,1000088,218184
2016,3,1000089,58642
2016,3,1000090,166628
2016,3,1000091,110682
2016,3,1000092,86690
2016,3,1000093,69452
2016,3,1000094,68211
2016,3,1000095,52871
2016,3,1000096,250593
2016,3,1000097,34665
2016,3,1000098,135245
2016,3,1000099,120375
2016,3,1000100,195864
2016,3,1000101,75382
2016,3,1000102,84912
2016,3,1000103,79468
2016,3,1000104,307779
2016,3,1000105,79292
2016,3,1000106,165000
2016,3,1000107,108055
2016,3,1000108,51648
2016,3,1000109,60271
2016,3,1000110,251331
2016,3,1000111,84409
2016,3,1000112,199443
2016,3,1000113,60560
2016,3,1000114,86170
2016,3,1000115,65423
2016,3,1000116,133418
2016,3,1000117,79933
2016,3,1000118,286639
2016,3,1000119,254005
2016,3,1000120,305071
2016,3,1000121,235312
2016,3,1000122,33313
2016,3,1000123,145345
2016,3,1000124,200347
2016,3,1000125,268153
2016,3,1000126,74546
2016,3,1000127,171308
2016,3,1000128,25634
2016,3,1000129,84242
2016,3,1000130,58931
2016,3,1000131,112385
2016,3,1000132,149616
2016,3,1000133,193977
2016,3,1000134,93526
2016,3,1000135,109484
2016,3,1000136,186341
2016,3,1000137,190709
2016,3,1000138,153893
2016,3,1000139,76208
2016,3,1000140,192488
2016,3,1000141,87885
2016,3,1000142,124511
2016,3,1000143,160730
2016,3,1000144,171960
2016,3,1000145,66525
2016,3,1000146,157306
2016,3,1000147,67648
2016,3,1000148,114400
2016,3,1000149,272221
2016,3,1000150,74962
2016,3,1000151,66342
2016,3,1000152,135065
2016,3,1000153,92610
2016,3,1000154,102048
2016,3,1000155,40042
2016,3,1000156,128192
2016,3,1000157,95104
2016,3,1000158,115990
2016,3,1000159,75473
2016,3,1000160,142642
2016,3,1000161,144286
2016,3,1000162,104152
2016,3,1000163,76996
2016,3,1000164,156502
2016,3,1000165,274986
2016,3,1000166,108569
2016,3,1000167,235345
2016,3,1000168,57831
2016,3,1000169,143603
2016,3,1000170,45735
2016,3,1000171,86280
2016,3,1000172,163603
2016,3,1000173,37678
2016,3,1000174,52045
2016,3,1000175,223102
2016,3,1000176,150557
2016,3,1000177,88184
2016,3,1000178,61667
2016,3,1000179,33056
2016,3,1000180,134704
2016,3,1000181,101362
2016,3,1000182,69710
2016,3,1000183,94733
2016,3,1000184,158564
2016,3,1000185,106270
2016,3,1000186,89916
2016,3,1000187,44796
2016,3,1000188,161472
2016,3,1000189,65710
2016,3,1000190,102805
2016,3,1000191,46290
2016,3,1000192,67439
2016,3,1000193,394151
2016,3,1000194,98876
2016,3,1000195,98167
2016,3,1000196,85098
2016,3,1000197,43954
2016,3,1000198,255613
2016,3,1000199,54856
2016,3,1000200,79927
2016,3,1000201,152264
2016,3,1000202,105877
2016,3,1000203,162260
2016,3,1000204,123880
2016,3,1000205,110957
2016,3,1000206,53556
2016,3,1000207,80532
2016,3,1000208,28334
2016,3,1000209,28521
2016,3,1000210,277841
2016,3,1000211,85878
2016,3,1000212,45218
2016,3,1000213,89420
2016,3,1000214,268938
2016,3,1000215,103838
2016,3,1000216,136043
2016,3,1000217,97472
2016,3,1000218,70736
2016,3,1000219,103722
2016,3,1000220,148098
2016,3,1000221,399830
2016,3,1000222,262985
2016,3,1000223,175321
2016,3,1000224,150004
2016,3,1000225,53592
2016,3,1000226,283473
2016,3,1000227,113037
2016,3,1000228,158824
2016,3,1000229,169785
2016,3,1000230,256168
2016,3,1000231,210242
2016,3,1000232,100571
2016,3,1000233,334424
2016,3,1000234,86106
2016,3,1000235,105126
2016,3,1000236,30177
2016,3,1000237,217752
2016,3,1000238,103884
2016,3,1000239,178086
2016,3,1000240,55275
2016,3,1000241,111059
2016,3,1000242,177058
2016,3,1000243,248932
2016,3,1000244,144815
2016,3,1000245,224260
2016,3,1000246,192076
2016,3,1000247,179061
2016,3,1000248,257860
2016,3,1000249,213507
2016,3,1000250,102530
2016,3,1000251,54290
2016,3,1000252,397072
2016,3,1000253,171567
2016,3,1000254,339468
2016,3,1000255,50630
2016,3,1000256,61479
2016,3,1000257,64622
2016,3,1000258,139591
2016,3,1000259,76107
2016,3,1000260,123539
2016,3,1000261,122217
2016,3,1000262,57640
2016,3,1000263,167808
2016,3,1000264,129302
2016,3,1000265,116855
2016,3,1000266,29787
2016,3,1000267,66435
2016,3,1000268,202490
2016,3,1000269,258803
2016,3,1000270,144062
2016,3,1000271,49045
2016,3,1000272,99180
2016,3,1000273,72617
2016,3,1000274,113614
2016,3,1000275,32926
2016,3,1000276,104270
2016,3,1000277,159577
2016,3,1000278,112138
2016,3,1000279,76431
2016,3,1000280,256563
2016,3,1000281,80558
2016,3,1000282,27187
2016,3,1000283,35392
2016,3,1000284,277621
2016,3,1000285,40633
2016,3,1000286,171592
2016,3,1000287,229009
2016,3,1000288,166821
2016,3,1000289,103409
2016,3,1000290,172435
2016,3,1000291,96662
2016,3,1000292,210613
2016,3,1000293,95846
2016,3,1000294,130282
2016,3,1000295,294105
2016,3,1000296,79476
2016,3,1000297,113727
2016,3,1000298,39037
2016,3,1000299,4199
2016,3,1000300,118721
2016,3,1000301,125246
2016,3,1000302,127767
2016,3,1000303,125604
2016,3,1000304,41359
2016,3,1000305,157933
2016,3,1000306,41984
2016,3,1000307,109205
2016,3,1000308,81070
2016,3,1000309,125171
2016,3,1000310,100841
2016,3,1000311,103392
2016,3,1000312,130006
2016,3,1000313,68416
2016,3,1000314,96543
2016,3,1000315,93235
2016,3,1000316,63893
2016,3,1000317,84692
2016,3,1000318,60696
2016,3,1000319,159938
2016,3,1000320,81668
2016,3,1000321,85622
2016,3,1000322,165720
2016,3,1000323,79036
2016,3,1000324,149489
2016,3,1000325,71101
2016,3,1000326,60789
2016,3,1000327,70923
2016,3,1000328,63289
2016,3,1000329,115263
2016,3,1000330,223599
2016,3,1000331,182115
2016,3,1000332,71383
2016,3,1000333,67277
2016,3,1000334,116886
2016,3,1000335,87520
2016,3,1000336,107304
2016,3,1000337,239787
2016,3,1000338,199404
2016,3,1000339,123415
2016,3,1000340,55728
2016,3,1000341,179381
2016,3,1000342,293882
2016,3,1000343,77003
2016,3,1000344,69771
2016,3,1000345,25499
2016,3,1000346,204354
2016,3,1000347,173001
2016,3,1000348,117788
2016,3,1000349,340204
2016,3,1000350,148787
2016,3,1000351,168914
2016,3,1000352,319972
2016,3,1000353,152454
2016,3,1000354,45964
2016,3,1000355,57657
2016,3,1000356,104183
2016,3,1000357,97576
2016,3,1000358,96464
2016,3,1000359,110925
2016,3,1000360,388828
2016,3,1000361,168619
2016,3,1000362,163213
2016,3,1000363,34110
2016,3,1000364,83192
2016,3,1000365,36022
2016,3,1000366,39649
2016,3,1000367,2602
2016,3,1000368,16846
2016,3,1000369,97009
2016,3,1000370,46422
2016,3,1000371,127397
2016,3,1000372,128696
2016,3,1000373,33312
2016,3,1000374,51148
2016,3,1000375,83162
2016,3,1000376,49614
2016,3,1000377,64788
2016,3,1000378,26685
2016,3,1000379,195522
2016,3,1000380,358600
2016,3,1000381,95348
2016,3,1000382,128416
2016,3,1000383,98161
2016,3,1000384,224748
2016,3,1000385,180219
2016,3,1000386,581900
2016,3,1000387,134842
2016,3,1000388,191615
2016,3,1000389,101642
2016,3,1000390,148286
2016,3,1000391,156319
2016,3,1000392,55370
2016,3,1000393,92667
2016,3,1000394,204881
2016,3,1000395,39833
2016,3,1000396,76254
2016,3,1000397,75060
2016,3,1000398,111361
2016,3,1000399,100448
2016,3,1000400,65746
2016,3,1000401,329132
2016,3,1000402,243984
2016,3,1000403,148140
2016,3,1000404,151648
2016,3,1000405,356599
2016,3,1000406,135904
2016,3,1000407,76213
2016,3,1000408,96974
2016,3,1000409,129206
2016,3,1000410,110687
2016,3,1000411,112590
2016,3,1000412,184662
2016,3,1000413,172937
2016,3,1000414,56620
2016,3,1000415,226878
2016,3,1000416,201172
2016,3,1000417,127489
2016,3,1000418,81868
2016,3,1000419,88276
2016,3,1000420,143800
2016,3,1000421,114402
2016,3,1000422,161929
2016,3,1000423,36980
2016,3,1000424,91546
2016,3,1000425,156372
2016,3,1000426,35137
2016,3,1000427,47946
2016,3,1000428,50130
2016,3,1000429,166570
2016,3,1000430,165697
2016,3,1000431,25269
2016,3,1000432,68440
2016,3,1000433,207951
2016,3,1000434,89137
2016,3,1000435,97277
2016,3,1000436,92887
2016,3,1000437,111406
2016,3,1000438,65369
2016,3,1000439,137936
2016,3,1000440,150092
2016,3,1000441,307481
2016,3,1000442,408647
2016,3,1000443,44417
2016,3,1000444,113008
2016,3,1000445,158636
2016,3,1000446,105577
2016,3,1000447,232341
2016,3,1000448,80776
2016,3,1000449,216810
2016,3,1000450,50779
2016,3,1000451,102490
2016,3,1000452,88161
2016,3,1000453,45381
2016,3,1000454,193288
2016,3,1000455,247958
2016,3,1000456,12894
2016,3,1000457,29313
2016,3,1000458,157492
2016,3,1000459,131252
2016,3,1000460,200805
2016,3,1000461,78613
2016,3,1000462,422897
2016,3,1000463,78583
2016,3,1000464,81063
2016,3,1000465,55860
2016,3,1000466,46598
2016,3,1000467,98989
2016,3,1000468,64913
2016,3,1000469,110714
2016,3,1000470,106188
2016,3,1000471,104224
2016,3,1000472,163212
2016,3,1000473,131549
2016,3,1000474,140437
2016,3,1000475,165431
2016,3,1000476,162639
2016,3,1000477,168342
2016,3,1000478,35394
2016,3,1000479,141741
2016,3,1000480,218724
2016,3,1000481,44336
2016,3,1000482,162973
2016,3,1000483,22269
2016,3,1000484,54814
2016,3,1000485,33241
2016,3,1000486,58614
2016,3,1000487,85208
2016,3,1000488,110402
2016,3,1000489,62001
2016,3,1000490,28425
2016,3,1000491,58366
2016,3,1000492,50481
2016,3,1000493,100256
2016,3,1000494,96086
2016,3,1000495,73398
2016,3,1000496,37142
2016,3,1000497,93951
2016,3,1000498,105507
2016,3,1000499,289594
2016,3,1000500,314835
2016,3,1000501,250812
2016,3,1000502,41349
2016,3,1000503,57667
2016,3,1000504,73648
2016,3,1000505,95668
2016,3,1000506,146286
2016,3,1000507,23904
2016,3,1000508,85152
2016,3,1000509,75188
2016,3,1000510,138951
2016,3,1000511,169277
2016,3,1000512,174443
2016,3,1000513,93174
2016,3,1000514,66019
2016,3,1000515,113679
2016,3,1000516,149961
2016,3,1000517,48398
2016,3,1000518,116439
2016,3,1000519,334734
2016,3,1000520,85260
2016,3,1000521,441352
2016,3,1000522,280237
2016,3,1000523,117535
2016,3,1000524,8826
2016,3,1000525,97337
2016,3,1000526,118006
2016,3,1000527,42683
2016,3,1000528,48620
2016,3,1000529,169880
2016,3,1000530,128772
2016,3,1000531,114869
2016,3,1000532,157611
2016,3,1000533,219519
2016,3,1000534,245170
2016,3,1000535,93536
2016,3,1000536,107575
2016,3,1000537,136310
2016,3,1000538,90292
2016,3,1000539,80424
2016,3,1000540,117929
2016,3,1000541,185134
2016,3,1000542,86551
2016,3,1000543,240811
2016,3,1000544,100706
2016,3,1000545,200017
2016,3,1000546,115030
2016,3,1000547,197432
2016,3,1000548,78498
2016,3,1000549,120295
2016,3,1000550,81966
2016,3,1000551,172391
2016,3,1000552,114554
2016,3,1000553,121905
2016,3,1000554,209227
2016,3,1000555,130929
2016,3,1000556,303685
2016,3,1000557,304587
2016,3,1000558,156610
2016,3,1000559,226553
2016,3,1000560,75211
2016,3,1000561,282978
2016,3,1000562,120339
2016,3,1000563,223708
2016,3,1000564,150211
2016,3,1000565,117338
2016,3,1000566,304340
2016,3,1000567,168872
2016,3,1000568,93989
2016,3,1000569,128266
2016,3,1000570,109370
2016,3,1000571,67003
2016,3,1000572,86268
2016,3,1000573,199177
2016,3,1000574,56824
2016,3,1000575,128592
2016,3,1000576,73266
2016,3,1000577,71020
2016,3,1000578,224190
2016,3,1000579,83802
2016,3,1000580,110277
2016,3,1000581,101724
2016,3,1000582,131369
2016,3,1000583,54002
2016,3,1000584,95122
2016,3,1000585,116938
2016,3,1000586,95851
2016,3,1000587,108001
2016,3,1000588,154150
2016,3,1000589,214407
2016,3,1000590,41118
2016,3,1000591,138756
2016,3,1000592,179771
2016,3,1000593,117564
2016,3,1000594,56388
2016,3,1000595,31085
2016,3,1000596,157408
2016,3,1000597,172768
2016,3,1000598,324906
2016,3,1000599,66325
2016,3,1000600,194768
2016,3,1000601,76050
2016,3,1000602,120325
2016,3,1000603,98541
2016,3,1000604,158306
2016,3,1000605,208033
2016,3,1000606,268525
2016,3,1000607,217688
2016,3,1000608,151660
2016,3,1000609,82074
2016,3,1000610,94464
2016,3,1000611,121639
2016,3,1000612,100548
2016,3,1000613,191841
2016,3,1000614,221309
2016,3,1000615,108077
2016,3,1000616,73832
2016,3,1000617,58607
2016,3,1000618,73075
2016,3,1000619,103509
2016,3,1000620,322231
2016,3,1000621,268223
2016,3,1000622,133862
2016,3,1000623,122274
2016,3,1000624,100757
2016,3,1000625,101528
2016,3,1000626,124905
2016,3,1000627,80845
2016,3,1000628,111810
2016,3,1000629,38174
2016,3,1000630,75711
2016,3,1000631,109370
2016,3,1000632,420227
2016,3,1000633,201426
2016,3,1000634,160229
2016,3,1000635,88381
2016,3,1000636,41705
2016,3,1000637,162981
2016,3,1000638,178539
2016,3,1000639,223693
2016,3,1000640,300257
2016,3,1000641,208600
2016,3,1000642,124504
2016,3,1000643,101237
2016,3,1000644,403719
2016,3,1000645,118561
2016,3,1000646,91068
2016,3,1000647,15525
2016,3,1000648,120183
2016,3,1000649,43303
2016,3,1000650,176234
2016,3,1000651,34798
2016,3,1000652,43980
2016,3,1000653,137379
2016,3,1000654,23339
2016,3,1000655,80546
2016,3,1000656,140988
2016,3,1000657,54045
2016,3,1000658,46001
2016,3,1000659,85259
2016,3,1000660,142589
2016,3,1000661,167186
2016,3,1000662,76770
2016,3,1000663,145807
2016,3,1000664,240785
2016,3,1000665,143302
2016,3,1000666,59621
2016,3,1000667,56089
2016,3,1000668,43760
2016,3,1000669,41390
2016,3,1000670,84461
2016,3,1000671,252686
2016,3,1000672,198928
2016,3,1000673,188454
2016,3,1000674,219750
2016,3,1000675,105749
2016,3,1000676,85567
2016,3,1000677,88054
2016,3,1000678,185935
2016,3,1000679,89689
2016,3,1000680,97455
2016,3,1000681,130604
2016,3,1000682,180046
2016,3,1000683,78312
2016,3,1000684,43311
2016,3,1000685,37811
2016,3,1000686,22838
2016,3,1000687,192062
2016,3,1000688,112991
2016,3,1000689,77522
2016,3,1000690,92386
2016,3,1000691,373967
2016,3,1000692,214661
2016,3,1000693,549458
2016,3,1000694,80781
2016,3,1000695,102220
2016,3,1000696,100131
2016,3,1000697,81137
2016,3,1000698,288181
2016,3,1000699,122993
2016,3,1000700,31870
2016,3,1000701,40875
2016,3,1000702,152035
2016,3,1000703,99063
2016,3,1000704,204095
2016,3,1000705,180164
2016,3,1000706,132407
2016,3,1000707,202941
2016,3,1000708,168109
2016,3,1000709,106595
2016,3,1000710,245824
2016,3,1000711,124612
2016,3,1000712,95508
2016,3,1000713,99361
2016,3,1000714,169599
2016,3,1000715,60282
2016,3,1000716,86780
2016,3,1000717,308745
2016,3,1000718,167764
2016,3,1000719,168264
2016,3,1000720,139744
2016,3,1000721,53106
2016,3,1000722,108856
2016,3,1000723,55486
2016,3,1000724,59992
2016,3,1000725,101344
2016,3,1000726,210330
2016,3,1000727,69236
2016,3,1000728,259752
2016,3,1000729,128634
2016,3,1000730,77026
2016,3,1000731,205466
2016,3,1000732,266593
2016,3,1000733,108770
2016,3,1000734,80333
2016,3,1000735,110031
2016,3,1000736,79422
2016,3,1000737,121047
2016,3,1000738,79250
2016,3,1000739,247260
2016,3,1000740,44320
2016,3,1000741,98225
2016,3,1000742,65275
2016,3,1000743,198016
2016,3,1000744,106691
2016,3,1000745,76705
2016,3,1000746,356173
2016,3,1000747,61891
2016,3,1000748,64633
2016,3,1000749,71716
2016,3,1000750,7601
2016,3,1000751,22362
2016,3,1000752,44646
2016,3,1000753,87313
2016,3,1000754,43037
2016,3,1000755,121839
2016,3,1000756,86698
2016,3,1000757,160905
2016,3,1000758,35906
2016,3,1000759,99718
2016,3,1000760,157960
2016,3,1000761,274705
2016,3,1000762,46296
2016,3,1000763,41535
2016,3,1000764,247808
2016,3,1000765,237895
2016,3,1000766,113325
2016,3,1000767,28694
2016,3,1000768,190413
2016,3,1000769,88144
2016,3,1000770,34307
2016,3,1000771,35346
2016,3,1000772,126067
2016,3,1000773,148301
2016,3,1000774,135682
2016,3,1000775,161681
2016,3,1000776,48699
2016,3,1000777,225109
2016,3,1000778,58756
2016,3,1000779,144355
2016,3,1000780,101362
2016,3,1000781,154466
2016,3,1000782,94262
2016,3,1000783,189758
2016,3,1000784,119946
2016,3,1000785,178549
2016,3,1000786,180768
2016,3,1000787,140979
2016,3,1000788,251533
2016,3,1000789,74700
2016,3,1000790,120140
2016,3,1000791,144282
2016,3,1000792,184643
2016,3,1000793,230561
2016,3,1000794,41500
2016,3,1000795,94466
2016,3,1000796,223866
2016,3,1000797,111138
2016,3,1000798,126678
2016,3,1000799,64266
2016,3,1000800,83267
2016,3,1000801,117518
2016,3,1000802,108998
2016,3,1000803,58036
2016,3,1000804,183792
2016,3,1000805,41150
2016,3,1000806,172327
2016,3,1000807,105413
2016,3,1000808,162376
2016,3,1000809,118498
2016,3,1000810,139487
2016,3,1000811,59389
2016,3,1000812,203625
2016,3,1000813,138563
2016,3,1000814,41489
2016,3,1000815,136190
2016,3,1000816,166896
2016,3,1000817,143974
2016,3,1000818,111487
2016,3,1000819,56277
2016,3,1000820,207088
2016,3,1000821,279683
2016,3,1000822,70879
2016,3,1000823,203094
2016,3,1000824,161237
2016,3,1000825,106469
2016,3,1000826,115163
2016,3,1000827,149223
2016,3,1000828,48585
2016,3,1000829,303399
2016,3,1000830,105542
2016,3,1000831,129482
2016,3,1000832,149376
2016,3,1000833,96444
2016,3,1000834,169243
2016,3,1000835,125045
2016,3,1000836,180610
2016,3,1000837,259539
2016,3,1000838,118288
2016,3,1000839,431184
2016,3,1000840,53817
2016,3,1000841,39645
2016,3,1000842,83738
2016,3,1000843,27758
2016,3,1000844,41963
2016,3,1000845,71822
2016,3,1000846,218872
2016,3,1000847,258487
2016,3,1000848,181467
2016,3,1000849,348804
2016,3,1000850,110659
2016,3,1000851,87888
2016,3,1000852,127738
2016,3,1000853,130857
2016,3,1000854,33714
2016,3,1000855,113163
2016,3,1000856,80602
2016,3,1000857,94265
2016,3,1000858,62119
2016,3,1000859,150584
2016,3,1000860,131592
2016,3,1000861,76691
2016,3,1000862,96574
2016,3,1000863,127104
2016,3,1000864,59646
2016,3,1000865,131217
2016,3,1000866,119916
2016,3,1000867,66365
2016,3,1000868,57060
2016,3,1000869,62933
2016,3,1000870,139713
2016,3,1000871,172628
2016,3,1000872,160206
2016,3,1000873,91456
2016,3,1000874,47117
2016,3,1000875,84478
2016,3,1000876,54081
2016,3,1000877,93349
2016,3,1000878,99211
2016,3,1000879,118879
2016,3,1000880,122506
2016,3,1000881,66372
2016,3,1000882,53058
2016,3,1000883,134191
2016,3,1000884,70192
