year,quarter,district,resid_total,household_total,household_apt
2016,3,1000993,1529,617,100
2016,3,1000992,3312,1196,734
2016,3,1000991,3713,1571,192
2016,3,1000990,3828,1483,507
2016,3,1000989,5094,2055,375
2016,3,1000988,4719,1951,157
2016,3,1000987,1574,679,135
2016,3,1000986,4306,2113,143
2016,3,1000985,6451,2752,108
2016,3,1000984,3650,1403,227
2016,3,1000983,3713,1359,783
2016,3,1000982,1418,553,0
2016,3,1000981,2010,955,287
2016,3,1000980,3151,1226,330
2016,3,1000979,3649,1737,65
2016,3,1000978,3448,1438,396
2016,3,1000977,2155,991,132
2016,3,1000976,3212,1289,0
2016,3,1000975,1947,887,0
2016,3,1000974,2857,1114,0
2016,3,1000973,4374,2149,120
2016,3,1000972,5304,2285,333
2016,3,1000971,2634,1182,0
2016,3,1000970,1001,389,0
2016,3,1000969,1569,565,181
2016,3,1000968,2192,994,70
2016,3,1000967,3214,1233,239
2016,3,1000966,1979,898,0
2016,3,1000965,2517,927,135
2016,3,1000964,2727,1145,58
2016,3,1000963,4561,2236,19
2016,3,1000962,2176,829,270
2016,3,1000961,1430,559,35
2016,3,1000960,2438,1017,15
2016,3,1000959,1480,654,246
2016,3,1000958,2336,1115,0
2016,3,1000957,2967,1179,310
2016,3,1000956,4801,1996,263
2016,3,1000955,4516,1907,157
2016,3,1000954,5980,3073,15
2016,3,1000953,8088,3300,89
2016,3,1000952,3040,1297,31
2016,3,1000951,4463,1989,141
2016,3,1000950,3846,1861,10
2016,3,1000949,3086,1493,0
2016,3,1000948,7411,3345,52
2016,3,1000947,5732,2871,9
2016,3,1000946,6085,2655,57
2016,3,1000945,5905,2748,7
2016,3,1000944,6465,2980,14
2016,3,1000943,2237,1156,0
2016,3,1000942,4073,1882,117
2016,3,1000941,3230,1160,371
2016,3,1000940,3249,1540,0
2016,3,1000939,2433,946,661
2016,3,1000938,1651,1016,0
2016,3,1000937,422,133,131
2016,3,1000936,1550,821,108
2016,3,1000935,440,230,0
2016,3,1000934,3414,1465,0
2016,3,1000933,2398,975,81
2016,3,1000932,2501,1109,0
2016,3,1000931,2777,1051,523
2016,3,1000930,3621,2084,242
2016,3,1000929,1077,546,61
2016,3,1000928,1758,747,24
2016,3,1000927,2239,1153,0
2016,3,1000926,1597,791,113
2016,3,1000925,2398,955,229
2016,3,1000924,833,434,0
2016,3,1000923,2503,1134,251
2016,3,1000922,3437,1497,11
2016,3,1000921,3095,990,714
2016,3,1000920,4265,1973,53
2016,3,1000919,1769,539,447
2016,3,1000918,1281,635,29
2016,3,1000917,2869,1302,138
2016,3,1000916,1567,898,0
2016,3,1000915,564,240,0
2016,3,1000914,3317,1461,349
2016,3,1000913,1277,753,0
2016,3,1000912,2250,812,140
2016,3,1000911,564,270,0
2016,3,1000910,488,192,0
2016,3,1000909,2395,1039,452
2016,3,1000908,1061,649,0
2016,3,1000907,877,467,0
2016,3,1000906,1408,755,0
2016,3,1000905,879,444,0
2016,3,1000904,6028,3084,67
2016,3,1000903,3571,1537,20
2016,3,1000902,2740,1310,262
2016,3,1000901,79,37,0
2016,3,1000900,1279,654,9
2016,3,1000899,508,256,0
2016,3,1000898,1492,738,4
2016,3,1000897,2182,1550,0
2016,3,1000896,3484,1998,73
2016,3,1000895,1508,633,8
2016,3,1000894,2077,1347,13
2016,3,1000893,2477,951,680
2016,3,1000892,32,26,0
2016,3,1000891,1982,773,27
2016,3,1000890,2384,1056,15
2016,3,1000889,3672,1582,86
2016,3,1000888,1874,953,660
2016,3,1000887,1284,578,0
2016,3,1000886,1506,926,17
2016,3,1000885,2166,930,151
2016,3,1000884,2212,884,156
2016,3,1000883,2200,932,249
2016,3,1000882,1546,711,305
2016,3,1000881,1874,909,18
2016,3,1000880,4408,1858,285
2016,3,1000879,3912,1728,95
2016,3,1000878,3632,2424,12
2016,3,1000877,2480,1556,52
2016,3,1000876,2128,978,15
2016,3,1000875,2838,1414,98
2016,3,1000874,4309,1700,0
2016,3,1000873,1416,477,378
2016,3,1000872,3334,1335,126
2016,3,1000871,1169,500,0
2016,3,1000870,2743,1259,304
2016,3,1000869,3852,1684,22
2016,3,1000868,1227,807,0
2016,3,1000867,235,101,0
2016,3,1000866,1662,632,27
2016,3,1000865,1097,528,91
2016,3,1000864,1001,382,0
2016,3,1000863,1894,733,8
2016,3,1000862,1511,733,14
2016,3,1000861,1742,688,10
2016,3,1000860,1681,747,90
2016,3,1000859,1582,706,62
2016,3,1000858,1227,578,0
2016,3,1000857,2031,953,33
2016,3,1000856,3408,1477,41
2016,3,1000855,1413,625,8
2016,3,1000854,3439,1432,30
2016,3,1000853,1441,548,13
2016,3,1000852,1936,1059,154
2016,3,1000851,3175,1367,92
2016,3,1000850,1500,682,80
2016,3,1000849,2534,1068,237
2016,3,1000848,1487,553,126
2016,3,1000847,1272,479,196
2016,3,1000846,3666,1851,56
2016,3,1000845,2686,1339,105
2016,3,1000844,960,458,26
2016,3,1000843,882,633,0
2016,3,1000842,1440,672,134
2016,3,1000841,1949,945,0
2016,3,1000840,1666,912,279
2016,3,1000839,2424,1959,0
2016,3,1000838,2834,2001,0
2016,3,1000837,4951,3240,0
2016,3,1000836,3232,1779,21
2016,3,1000835,2729,1261,0
2016,3,1000834,3411,2299,48
2016,3,1000833,1870,985,0
2016,3,1000832,3108,1595,48
2016,3,1000831,4423,2305,50
2016,3,1000830,1882,1161,0
2016,3,1000829,1805,988,148
2016,3,1000828,1773,1019,0
2016,3,1000827,776,465,0
2016,3,1000826,2994,1312,18
2016,3,1000825,1462,562,14
2016,3,1000824,4435,2441,90
2016,3,1000823,2729,1576,0
2016,3,1000822,1899,1105,0
2016,3,1000821,1977,1534,23
2016,3,1000820,1483,1193,0
2016,3,1000819,2166,1142,0
2016,3,1000818,2119,1144,0
2016,3,1000817,3021,1983,43
2016,3,1000816,4682,3101,109
2016,3,1000815,4074,3154,0
2016,3,1000814,2778,1583,95
2016,3,1000813,4141,3121,0
2016,3,1000812,3915,1970,452
2016,3,1000811,3818,1672,20
2016,3,1000810,4323,2394,0
2016,3,1000809,1447,609,0
2016,3,1000808,5523,2141,18
2016,3,1000807,4976,2035,553
2016,3,1000806,1770,1261,0
2016,3,1000805,2985,2266,15
2016,3,1000804,1895,983,0
2016,3,1000803,2003,938,198
2016,3,1000802,1185,689,29
2016,3,1000801,2729,1428,19
2016,3,1000800,1428,734,39
2016,3,1000799,2010,1276,23
2016,3,1000798,2468,1271,19
2016,3,1000797,4016,1959,9
2016,3,1000796,3479,1791,16
2016,3,1000795,3374,1695,28
2016,3,1000794,2692,1323,0
2016,3,1000793,2504,1028,11
2016,3,1000792,1850,1092,0
2016,3,1000791,2657,1128,0
2016,3,1000790,3588,1701,0
2016,3,1000789,2636,1205,0
2016,3,1000788,5208,3251,0
2016,3,1000787,5536,2274,30
2016,3,1000786,6420,3063,30
2016,3,1000785,4343,2452,161
2016,3,1000784,4695,2232,10
2016,3,1000783,2775,1023,740
2016,3,1000782,2189,810,580
2016,3,1000781,1310,886,43
2016,3,1000780,4446,2500,183
2016,3,1000779,1932,1077,5
2016,3,1000778,633,317,1
2016,3,1000777,2498,1368,0
2016,3,1000776,2639,1360,0
2016,3,1000775,302,164,21
2016,3,1000774,2488,912,171
2016,3,1000773,2798,1373,236
2016,3,1000772,3072,1488,0
2016,3,1000771,2690,1158,215
2016,3,1000770,2390,1148,181
2016,3,1000769,1858,720,194
2016,3,1000768,4081,2225,0
2016,3,1000767,2123,925,0
2016,3,1000766,1075,611,0
2016,3,1000765,450,235,0
2016,3,1000764,387,231,0
2016,3,1000763,261,133,0
2016,3,1000762,2957,1358,0
2016,3,1000761,1349,826,0
2016,3,1000760,2393,1298,372
2016,3,1000759,3653,1943,74
2016,3,1000758,1295,694,0
2016,3,1000757,3946,2036,152
2016,3,1000756,2645,1238,0
2016,3,1000755,1032,588,0
2016,3,1000754,2672,1331,143
2016,3,1000753,2664,1366,7
2016,3,1000752,3016,1514,26
2016,3,1000751,984,448,0
2016,3,1000750,753,253,221
2016,3,1000749,2750,1334,0
2016,3,1000748,3144,1504,0
2016,3,1000747,2196,1042,38
2016,3,1000746,3724,1655,624
2016,3,1000745,979,720,0
2016,3,1000744,2043,996,161
2016,3,1000743,3388,1923,64
2016,3,1000742,2806,1226,22
2016,3,1000741,2615,1302,37
2016,3,1000740,864,351,234
2016,3,1000739,2477,1413,0
2016,3,1000738,3382,1456,48
2016,3,1000737,4044,1776,22
2016,3,1000736,3444,1603,17
2016,3,1000735,3929,1856,14
2016,3,1000734,1324,700,0
2016,3,1000733,3208,1693,43
2016,3,1000732,2864,1558,77
2016,3,1000731,2628,1627,28
2016,3,1000730,2223,1203,0
2016,3,1000729,1705,961,20
2016,3,1000728,1208,821,0
2016,3,1000727,1818,1074,0
2016,3,1000726,1759,961,0
2016,3,1000725,2383,1224,373
2016,3,1000724,3629,1653,523
2016,3,1000723,524,275,0
2016,3,1000722,1860,884,23
2016,3,1000721,3722,1547,730
2016,3,1000720,1489,746,190
2016,3,1000719,3263,1181,619
2016,3,1000718,3255,1607,0
2016,3,1000717,2857,1291,80
2016,3,1000716,4781,2167,253
2016,3,1000715,1999,1015,0
2016,3,1000714,2532,1169,24
2016,3,1000713,1143,489,105
2016,3,1000712,2996,1484,598
2016,3,1000711,1406,757,104
2016,3,1000710,2773,1750,55
2016,3,1000709,897,378,0
2016,3,1000708,1707,952,0
2016,3,1000707,1672,854,0
2016,3,1000706,1677,769,0
2016,3,1000705,759,378,0
2016,3,1000704,1711,757,85
2016,3,1000703,3260,1704,0
2016,3,1000702,1980,1039,27
2016,3,1000701,1828,821,0
2016,3,1000700,399,246,0
2016,3,1000699,2381,1147,21
2016,3,1000698,3197,1608,24
2016,3,1000697,1155,579,0
2016,3,1000696,2354,1003,16
2016,3,1000695,2612,1055,122
2016,3,1000694,2672,1365,162
2016,3,1000693,2190,1278,0
2016,3,1000692,3723,1614,510
2016,3,1000691,2230,1267,17
2016,3,1000690,1482,987,0
2016,3,1000689,916,423,187
2016,3,1000688,871,466,63
2016,3,1000687,2241,1720,32
2016,3,1000686,162,143,0
2016,3,1000685,146,77,0
2016,3,1000684,313,229,0
2016,3,1000683,2056,946,0
2016,3,1000682,3975,1823,35
2016,3,1000681,5990,2592,37
2016,3,1000680,2371,1045,8
2016,3,1000679,1579,770,394
2016,3,1000678,3257,1488,49
2016,3,1000677,2103,861,50
2016,3,1000676,3188,1178,116
2016,3,1000675,2106,1237,140
2016,3,1000674,4019,1694,466
2016,3,1000673,2179,1321,0
2016,3,1000672,619,308,23
2016,3,1000671,3468,1563,58
2016,3,1000670,1224,691,0
2016,3,1000669,1613,783,304
2016,3,1000668,1265,947,116
2016,3,1000667,3256,1563,52
2016,3,1000666,540,237,6
2016,3,1000665,3318,1453,84
2016,3,1000664,2831,1487,0
2016,3,1000663,2396,1053,13
2016,3,1000662,1971,702,195
2016,3,1000661,2734,1152,38
2016,3,1000660,1813,917,14
2016,3,1000659,2360,1747,12
2016,3,1000658,4512,2022,17
2016,3,1000657,2130,967,0
2016,3,1000656,1872,853,30
2016,3,1000655,2902,2067,152
2016,3,1000654,982,723,0
2016,3,1000653,1201,469,183
2016,3,1000652,1363,512,202
2016,3,1000651,1063,614,0
2016,3,1000650,2167,1039,0
2016,3,1000649,607,274,0
2016,3,1000648,2778,1255,609
2016,3,1000647,627,297,22
2016,3,1000646,1211,535,10
2016,3,1000645,1156,458,0
2016,3,1000644,1513,1292,0
2016,3,1000643,4762,4103,94
2016,3,1000642,916,488,0
2016,3,1000641,1540,746,5
2016,3,1000640,2038,864,26
2016,3,1000639,1335,500,455
2016,3,1000638,3208,1505,255
2016,3,1000637,708,376,0
2016,3,1000636,969,442,0
2016,3,1000635,1240,578,37
2016,3,1000634,3463,1717,172
2016,3,1000633,893,434,2
2016,3,1000632,6844,2954,0
2016,3,1000631,2932,1428,4
2016,3,1000630,2051,942,0
2016,3,1000629,2161,1031,0
2016,3,1000628,2150,1027,20
2016,3,1000627,1805,974,0
2016,3,1000626,1109,571,0
2016,3,1000625,1460,1049,108
2016,3,1000624,3241,1235,672
2016,3,1000623,4605,1954,44
2016,3,1000622,2530,1121,28
2016,3,1000621,2817,1259,0
2016,3,1000620,899,340,187
2016,3,1000619,3214,1511,0
2016,3,1000618,1989,1091,0
2016,3,1000617,3811,1648,63
2016,3,1000616,3015,1256,46
2016,3,1000615,1989,839,0
2016,3,1000614,1170,497,190
2016,3,1000613,3691,1316,800
2016,3,1000612,2167,872,152
2016,3,1000611,3307,1416,70
2016,3,1000610,5550,2173,74
2016,3,1000609,5058,1959,41
2016,3,1000608,3905,1961,554
2016,3,1000607,2112,765,351
2016,3,1000606,3249,1513,58
2016,3,1000605,4136,1902,20
2016,3,1000604,2347,1027,93
2016,3,1000603,3395,1317,128
2016,3,1000602,3649,1610,21
2016,3,1000601,5015,1977,34
2016,3,1000600,2353,1447,11
2016,3,1000599,1764,1045,149
2016,3,1000598,5389,1795,625
2016,3,1000597,2272,825,437
2016,3,1000596,5126,1535,1472
2016,3,1000595,1232,535,24
2016,3,1000594,1841,633,244
2016,3,1000593,3763,1515,449
2016,3,1000592,2932,1172,228
2016,3,1000591,4706,1705,589
2016,3,1000590,2480,1161,7
2016,3,1000589,2525,1185,47
2016,3,1000588,1549,664,50
2016,3,1000587,2732,1203,121
2016,3,1000586,2208,780,241
2016,3,1000585,3288,1249,95
2016,3,1000584,3803,1617,25
2016,3,1000583,3929,1858,41
2016,3,1000582,4532,1732,29
2016,3,1000581,2404,1030,111
2016,3,1000580,3066,1553,13
2016,3,1000579,2124,806,390
2016,3,1000578,2813,1067,494
2016,3,1000577,1200,700,0
2016,3,1000576,1901,756,4
2016,3,1000575,1166,423,19
2016,3,1000574,445,199,0
2016,3,1000573,1938,980,16
2016,3,1000572,3835,1525,115
2016,3,1000571,4246,1649,78
2016,3,1000570,3130,1154,47
2016,3,1000569,2874,1277,20
2016,3,1000568,2113,1160,93
2016,3,1000567,3990,1902,96
2016,3,1000566,3511,1533,201
2016,3,1000565,2855,1213,97
2016,3,1000564,2102,1128,304
2016,3,1000563,1543,847,83
2016,3,1000562,3918,1357,193
2016,3,1000561,2879,1089,167
2016,3,1000560,2838,1137,152
2016,3,1000559,919,347,107
2016,3,1000558,4061,1792,38
2016,3,1000557,2803,1289,154
2016,3,1000556,7025,2842,110
2016,3,1000555,3044,1312,261
2016,3,1000554,5524,2730,169
2016,3,1000553,3000,1201,43
2016,3,1000552,3072,1296,81
2016,3,1000551,1774,776,115
2016,3,1000550,3133,1133,478
2016,3,1000549,3523,1433,0
2016,3,1000548,3741,1454,262
2016,3,1000547,3957,1434,458
2016,3,1000546,4989,2489,30
2016,3,1000545,3384,1618,140
2016,3,1000544,958,412,10
2016,3,1000543,1096,417,74
2016,3,1000542,2632,1331,42
2016,3,1000541,3362,1405,120
2016,3,1000540,833,399,0
2016,3,1000539,2827,1066,394
2016,3,1000538,3751,1264,614
2016,3,1000537,3740,1675,24
2016,3,1000536,4265,1926,38
2016,3,1000535,1065,477,100
2016,3,1000534,5548,1949,792
2016,3,1000533,2534,999,86
2016,3,1000532,2286,709,244
2016,3,1000531,2113,732,384
2016,3,1000530,1431,649,28
2016,3,1000529,3740,1557,29
2016,3,1000528,2225,1067,8
2016,3,1000527,3388,1581,67
2016,3,1000526,2413,938,53
2016,3,1000525,2204,754,47
2016,3,1000524,1151,548,50
2016,3,1000523,2319,850,123
2016,3,1000522,3625,1425,135
2016,3,1000521,2383,964,97
2016,3,1000520,890,339,144
2016,3,1000519,2261,791,314
2016,3,1000518,1218,426,180
2016,3,1000517,687,226,206
2016,3,1000516,1377,608,113
2016,3,1000515,4858,2057,0
2016,3,1000514,1752,820,16
2016,3,1000513,2597,1377,18
2016,3,1000512,3316,1375,96
2016,3,1000511,3420,1562,113
2016,3,1000510,3973,1811,363
2016,3,1000509,3920,1596,477
2016,3,1000508,3523,1661,69
2016,3,1000507,2528,1354,0
2016,3,1000506,2761,1253,39
2016,3,1000505,2620,951,849
2016,3,1000504,1767,930,26
2016,3,1000503,1995,977,17
2016,3,1000502,3875,2012,136
2016,3,1000501,3199,1268,303
2016,3,1000500,1811,943,0
2016,3,1000499,2615,1282,35
2016,3,1000498,2384,1233,19
2016,3,1000497,2555,1453,41
2016,3,1000496,1919,1037,0
2016,3,1000495,902,495,48
2016,3,1000494,549,372,0
2016,3,1000493,1400,705,46
2016,3,1000492,2796,1292,59
2016,3,1000491,781,414,0
2016,3,1000490,959,525,0
2016,3,1000489,1824,915,0
2016,3,1000488,1988,1310,0
2016,3,1000487,2966,1468,81
2016,3,1000486,937,465,209
2016,3,1000485,1122,571,0
2016,3,1000484,3461,1635,147
2016,3,1000483,1218,667,8
2016,3,1000482,3304,1436,77
2016,3,1000481,3898,1711,71
2016,3,1000480,1803,883,245
2016,3,1000479,5796,2327,707
2016,3,1000478,2095,906,87
2016,3,1000477,2333,1259,21
2016,3,1000476,4396,2020,111
2016,3,1000475,1529,689,84
2016,3,1000474,2698,1327,22
2016,3,1000473,878,438,197
2016,3,1000472,2159,1155,305
2016,3,1000471,800,526,355
2016,3,1000470,1642,954,0
2016,3,1000469,2718,1444,8
2016,3,1000468,1364,730,22
2016,3,1000467,1794,960,18
2016,3,1000466,1940,987,38
2016,3,1000465,1393,726,104
2016,3,1000464,2804,1251,127
2016,3,1000463,1086,481,137
2016,3,1000462,1020,583,137
2016,3,1000461,4030,1689,1006
2016,3,1000460,1786,1158,0
2016,3,1000459,4042,2360,21
2016,3,1000458,1712,904,8
2016,3,1000457,3095,1298,155
2016,3,1000456,1284,558,70
2016,3,1000455,1695,772,107
2016,3,1000454,1610,844,18
2016,3,1000453,298,198,0
2016,3,1000452,548,336,113
2016,3,1000451,381,247,0
2016,3,1000450,3274,1461,20
2016,3,1000449,4495,1937,33
2016,3,1000448,3347,1332,21
2016,3,1000447,3831,2032,21
2016,3,1000446,3460,1580,0
2016,3,1000445,2613,1783,21
2016,3,1000444,811,474,0
2016,3,1000443,3802,1551,267
2016,3,1000442,3784,1765,0
2016,3,1000441,1956,901,0
2016,3,1000440,1215,543,129
2016,3,1000439,3783,1963,0
2016,3,1000438,2936,1222,826
2016,3,1000437,2435,1256,10
2016,3,1000436,4067,1883,334
2016,3,1000435,2753,1282,0
2016,3,1000434,5580,2470,65
2016,3,1000433,1807,822,14
2016,3,1000432,4519,2002,37
2016,3,1000431,1824,757,0
2016,3,1000430,4249,1625,69
2016,3,1000429,5861,2782,30
2016,3,1000428,2475,993,127
2016,3,1000427,2840,1160,41
2016,3,1000426,2776,1206,170
2016,3,1000425,5238,2188,173
2016,3,1000424,1654,719,78
2016,3,1000423,2534,1127,315
2016,3,1000422,2081,931,0
2016,3,1000421,3223,1333,57
2016,3,1000420,1943,922,17
2016,3,1000419,1896,918,0
2016,3,1000418,1814,963,9
2016,3,1000417,1560,731,0
2016,3,1000416,3169,1441,105
2016,3,1000415,2374,1001,32
2016,3,1000414,1354,634,8
2016,3,1000413,3169,1323,0
2016,3,1000412,2995,1225,8
2016,3,1000411,2905,1142,136
2016,3,1000410,4039,1856,28
2016,3,1000409,3665,1436,40
2016,3,1000408,3099,1351,0
2016,3,1000407,2111,1006,0
2016,3,1000406,1089,511,0
2016,3,1000405,3651,1819,25
2016,3,1000404,3102,1428,21
2016,3,1000403,4298,1707,34
2016,3,1000402,2381,1027,17
2016,3,1000401,4770,1978,42
2016,3,1000400,4033,1585,47
2016,3,1000399,3938,1448,80
2016,3,1000398,5859,2580,9
2016,3,1000397,2428,1118,24
2016,3,1000396,2688,1270,0
2016,3,1000395,3769,1420,237
2016,3,1000394,5336,2586,45
2016,3,1000393,2579,1023,0
2016,3,1000392,3295,1525,0
2016,3,1000391,3753,1493,189
2016,3,1000390,1999,758,98
2016,3,1000389,3710,1605,113
2016,3,1000388,4202,1933,24
2016,3,1000387,2588,1191,0
2016,3,1000386,1488,596,335
2016,3,1000385,1532,747,91
2016,3,1000384,2572,1257,0
2016,3,1000383,1115,392,297
2016,3,1000382,3771,1680,253
2016,3,1000381,2953,1146,426
2016,3,1000380,2487,1419,5
2016,3,1000379,3513,1350,610
2016,3,1000378,1651,659,18
2016,3,1000377,707,273,122
2016,3,1000376,2381,1061,29
2016,3,1000375,3128,1234,200
2016,3,1000374,3688,1677,0
2016,3,1000373,992,474,0
2016,3,1000372,2063,935,0
2016,3,1000371,3547,1549,54
2016,3,1000370,3723,1153,1022
2016,3,1000369,1999,818,10
2016,3,1000368,1752,747,184
2016,3,1000367,384,215,0
2016,3,1000366,2054,881,14
2016,3,1000365,2895,1372,261
2016,3,1000364,1399,675,0
2016,3,1000363,734,399,0
2016,3,1000362,3716,1796,0
2016,3,1000361,1816,788,87
2016,3,1000360,4852,2501,165
2016,3,1000359,2397,1062,115
2016,3,1000358,2945,1384,7
2016,3,1000357,4100,1863,0
2016,3,1000356,3318,1417,6
2016,3,1000355,1803,835,0
2016,3,1000354,2345,1031,0
2016,3,1000353,1795,675,380
2016,3,1000352,1843,969,44
2016,3,1000351,1683,892,8
2016,3,1000350,1558,794,0
2016,3,1000349,1890,989,0
2016,3,1000348,3249,1527,23
2016,3,1000347,1900,882,131
2016,3,1000346,2209,743,469
2016,3,1000345,2830,1267,18
2016,3,1000344,4171,1600,517
2016,3,1000343,1867,770,0
2016,3,1000342,2144,1207,5
2016,3,1000341,2927,1223,0
2016,3,1000340,1216,530,0
2016,3,1000339,2366,1219,23
2016,3,1000338,2904,1283,0
2016,3,1000337,2184,1024,0
2016,3,1000336,2032,984,7
2016,3,1000335,3482,1607,9
2016,3,1000334,2858,1215,0
2016,3,1000333,3416,1455,6
2016,3,1000332,3662,1662,0
2016,3,1000331,4615,2134,33
2016,3,1000330,284,116,46
2016,3,1000329,3063,1569,95
2016,3,1000328,2287,1058,0
2016,3,1000327,3803,1674,57
2016,3,1000326,2250,1036,0
2016,3,1000325,267,158,0
2016,3,1000324,3374,1910,444
2016,3,1000323,1714,839,0
2016,3,1000322,3376,1550,34
2016,3,1000321,3117,1360,58
2016,3,1000320,1829,836,0
2016,3,1000319,2740,1558,0
2016,3,1000318,1981,834,0
2016,3,1000317,2409,1067,0
2016,3,1000316,1424,591,0
2016,3,1000315,2720,1189,0
2016,3,1000314,1989,1021,0
2016,3,1000313,3617,1704,0
2016,3,1000312,2590,1158,81
2016,3,1000311,2465,1036,10
2016,3,1000310,1420,700,0
2016,3,1000309,865,482,0
2016,3,1000308,1811,833,0
2016,3,1000307,3463,1375,205
2016,3,1000306,1301,764,0
2016,3,1000305,2824,1366,14
2016,3,1000304,2627,1515,154
2016,3,1000303,2174,902,445
2016,3,1000302,1202,470,213
2016,3,1000301,1605,658,174
2016,3,1000300,3140,1729,0
2016,3,1000299,1885,963,24
2016,3,1000298,3053,1286,0
2016,3,1000297,338,147,0
2016,3,1000296,2491,1121,0
2016,3,1000295,2061,1025,280
2016,3,1000294,509,272,0
2016,3,1000293,1529,883,0
2016,3,1000292,720,508,0
2016,3,1000291,1081,816,0
2016,3,1000290,1589,862,0
2016,3,1000289,1721,981,0
2016,3,1000288,3131,1489,0
2016,3,1000287,3509,1484,535
2016,3,1000286,1823,880,0
2016,3,1000285,2278,1180,30
2016,3,1000284,3186,1834,14
2016,3,1000283,1919,813,14
2016,3,1000282,1555,608,132
2016,3,1000281,2941,1284,32
2016,3,1000280,1447,661,0
2016,3,1000279,2357,1176,0
2016,3,1000278,2333,1192,0
2016,3,1000277,1309,909,0
2016,3,1000276,3012,1589,19
2016,3,1000275,1349,767,0
2016,3,1000274,2506,1285,0
2016,3,1000273,2866,1156,0
2016,3,1000272,317,166,0
2016,3,1000271,415,220,0
2016,3,1000270,2406,1583,0
2016,3,1000269,1145,625,0
2016,3,1000268,2850,1226,420
2016,3,1000267,1400,634,0
2016,3,1000266,1943,778,0
2016,3,1000265,2001,916,132
2016,3,1000264,3298,1485,0
2016,3,1000263,1279,591,0
2016,3,1000262,1376,595,0
2016,3,1000261,324,197,0
2016,3,1000260,2726,1291,84
2016,3,1000259,3578,1564,58
2016,3,1000258,2053,1196,0
2016,3,1000257,2735,1172,171
2016,3,1000256,3164,1371,0
2016,3,1000255,723,303,82
2016,3,1000254,3293,1714,0
2016,3,1000253,3333,1332,524
2016,3,1000252,3911,1421,712
2016,3,1000251,4657,2333,0
2016,3,1000250,2722,1218,0
2016,3,1000249,2303,1183,0
2016,3,1000248,5799,2667,20
